stage,edge_size,edge_ent,node_feat_size,node_feat_ent,lr,epochs,seed,fidelity_median,fidelity_iqr,abs_delta_median,edges_selected_median,feats_selected_median,runtime_sec,n_nodes_evaluated,n_nodes_requested,n_failures,error_top_reason,error_top_count,error_first_message,fallback_model_target_count
B,1e-12,1e-12,0.001,0.01,0.01,150,1,0.05252584349364042,0.8131919736042619,0.04642389249056578,7.0,11.0,45.21979659993667,30,30,0,,0,,0
B,1e-12,1e-12,0.001,0.01,0.01,150,2,0.05369970761239529,0.7492434177547693,0.04503786377608776,6.5,10.5,45.18185299995821,30,30,0,,0,,0
B,1e-12,1e-12,0.001,0.01,0.01,150,3,0.05208089295774698,0.664649922400713,0.04341904912143946,7.0,11.5,45.61849870008882,30,30,0,,0,,0
B,1e-12,1e-12,0.001,0.01,0.01,150,4,0.04672292619943619,0.6430658036842942,0.04672292619943619,7.5,11.0,44.94469840009697,30,30,0,,0,,0
B,1e-12,1e-12,0.001,0.1,0.01,150,0,0.04594293050467968,0.5737594477832317,0.03783511649817228,7.0,12.0,45.12952429999132,30,30,0,,0,,0
B,1e-12,1e-12,0.001,0.1,0.01,150,1,0.05268681049346924,0.6863168478012085,0.04521096870303154,6.0,12.0,45.09735890000593,30,30,0,,0,,0
B,1e-12,1e-12,0.001,0.1,0.01,150,2,0.0573220569640398,0.7477483944967389,0.047641223296523094,6.5,11.0,44.9160476999823,30,30,0,,0,,0
B,1e-12,1e-12,0.001,0.1,0.01,150,3,0.04851933661848307,0.5279947007074952,0.03985749278217554,7.0,12.0,45.13135899999179,30,30,0,,0,,0
B,1e-12,1e-12,0.001,0.1,0.01,150,4,0.046994470059871674,0.5767599884420633,0.046994470059871674,7.5,12.0,45.03768619999755,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-06,0.01,150,0,0.048606143333017826,0.8295039613731205,0.0391298895701766,8.5,5.0,45.192323999945074,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-06,0.01,150,1,0.05107448250055313,0.8170393356122077,0.042412638664245605,8.5,7.0,44.82947849994525,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-06,0.01,150,2,0.049231456592679024,0.7798492042347789,0.0405696127563715,8.0,6.0,44.80911260005087,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-06,0.01,150,3,0.05055411998182535,0.6561276204884052,0.041892276145517826,8.0,6.0,45.13081649993546,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-06,0.01,150,4,0.04797728918492794,0.6309704510495067,0.045211389660835266,8.5,4.5,44.936472499975935,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-05,0.01,150,0,0.048606143333017826,0.8295039613731205,0.0391298895701766,8.5,5.0,44.76529779995326,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-05,0.01,150,1,0.05107448250055313,0.8170393356122077,0.042412638664245605,8.5,7.0,44.91495060001034,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-05,0.01,150,2,0.049231456592679024,0.7798492042347789,0.0405696127563715,8.0,6.0,46.8228320000926,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-05,0.01,150,3,0.05055411998182535,0.6561276204884052,0.041892276145517826,8.0,6.0,48.51002669997979,30,30,0,,0,,0
B,1e-12,1e-12,0.01,1e-05,0.01,150,4,0.04797728918492794,0.6309704510495067,0.045211389660835266,8.5,4.5,48.02978500002064,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.0001,0.01,150,0,0.048606143333017826,0.8290398078970611,0.0391298895701766,8.5,5.0,49.79421540000476,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.0001,0.01,150,1,0.05107448250055313,0.8170393356122077,0.042412638664245605,8.5,7.0,69.05232350004371,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.0001,0.01,150,2,0.049231456592679024,0.7798492042347789,0.0405696127563715,8.0,6.0,46.5457700000843,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.0001,0.01,150,3,0.05055411998182535,0.6561276204884052,0.041892276145517826,8.0,6.0,45.06748830003198,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.0001,0.01,150,4,0.04797728918492794,0.6309704510495067,0.045211389660835266,8.5,4.5,45.286556600010954,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.001,0.01,150,0,0.04838099796324968,0.8290398078970611,0.03890474420040846,8.5,5.0,45.27992490003817,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.001,0.01,150,1,0.05107448250055313,0.8170393356122077,0.042412638664245605,8.5,7.0,45.09617829998024,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.001,0.01,150,2,0.049231456592679024,0.7803736571222544,0.0405696127563715,8.0,6.0,45.06214000005275,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.001,0.01,150,3,0.05055411998182535,0.6561276204884052,0.041892276145517826,8.0,6.0,45.045720100053586,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.001,0.01,150,4,0.04797728918492794,0.6309704510495067,0.045211389660835266,8.5,5.0,45.371769699966535,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.01,0.01,150,0,0.04848294425755739,0.8288812306709588,0.03900669049471617,8.5,7.0,45.41248449997511,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.01,0.01,150,1,0.050797853618860245,0.8090395224280655,0.04213600978255272,8.5,7.0,44.91331329999957,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.01,0.01,150,2,0.04923573136329651,0.7802701606415212,0.04059094376862049,8.0,6.5,45.04176569997799,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.01,0.01,150,3,0.0533022740855813,0.655045690946281,0.04464043024927378,8.0,7.5,44.87237820005976,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.01,0.01,150,4,0.04797728918492794,0.630150587297976,0.045211389660835266,8.0,7.0,45.360949099995196,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.1,0.01,150,0,0.05108403041958809,0.7748113954439759,0.04147943574935198,7.5,10.0,45.12012079998385,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.1,0.01,150,1,0.054533738642930984,0.6864068214781582,0.049535954371094704,7.5,11.0,45.20342959999107,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.1,0.01,150,2,0.05890371650457382,0.7832236113026738,0.05073205195367336,7.0,9.0,45.79717229993548,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.1,0.01,150,3,0.053816487081348896,0.5759474853985012,0.04515464324504137,7.0,9.0,45.48572039999999,30,30,0,,0,,0
B,1e-12,1e-12,0.01,0.1,0.01,150,4,0.049548299983143806,0.6419052006676793,0.046340906992554665,7.0,9.5,45.671330100041814,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-06,0.01,150,0,0.04536515846848488,0.9406220549717546,0.03903117496520281,8.5,1.0,45.56324940000195,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-06,0.01,150,1,0.053229961544275284,0.8338724640198052,0.04745659977197647,8.5,1.0,46.2635477000149,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-06,0.01,150,2,0.0532595869153738,1.19616030016914,0.04187752120196819,8.0,1.0,45.657117199967615,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-06,0.01,150,3,0.046565333381295204,0.7732616448774934,0.041956194676458836,8.0,1.0,45.10208400001284,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-06,0.01,150,4,0.052704401314258575,0.653605661354959,0.05000999756157398,8.5,1.0,44.979115599999204,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-05,0.01,150,0,0.04536515846848488,0.9406220549717546,0.03903117496520281,8.5,1.0,45.2587125999853,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-05,0.01,150,1,0.053229961544275284,0.8338724640198052,0.04745659977197647,8.5,1.0,45.00396269990597,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-05,0.01,150,2,0.0532595869153738,1.19616030016914,0.04187752120196819,8.0,1.0,44.838042599963956,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-05,0.01,150,3,0.046565333381295204,0.7732616448774934,0.041956194676458836,8.0,1.0,45.06760369997937,30,30,0,,0,,0
B,1e-12,1e-12,0.1,1e-05,0.01,150,4,0.052704401314258575,0.653605661354959,0.05000999756157398,8.5,1.0,45.441443699994124,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.0001,0.01,150,0,0.046534907072782516,0.9406220549717546,0.03903117496520281,8.5,1.0,45.04760200006422,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.0001,0.01,150,1,0.053229961544275284,0.8338724640198052,0.04745659977197647,8.5,1.0,44.8349484000355,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.0001,0.01,150,2,0.0532595869153738,1.19616030016914,0.04187752120196819,8.0,1.0,44.88560120004695,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.0001,0.01,150,3,0.046565333381295204,0.7732616448774934,0.041956194676458836,8.0,1.0,45.010579199995846,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.0001,0.01,150,4,0.052704401314258575,0.653605661354959,0.05000999756157398,8.5,1.0,44.990849799942225,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.001,0.01,150,0,0.046534907072782516,0.9406220549717546,0.03903117496520281,8.5,1.0,44.679650499951094,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.001,0.01,150,1,0.053229961544275284,0.8338724640198052,0.04679304361343384,8.5,1.0,44.968314999947324,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.001,0.01,150,2,0.0532595869153738,1.19616030016914,0.04187752120196819,8.0,1.0,45.00584340002388,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.001,0.01,150,3,0.04736869968473911,0.7732616448774934,0.041956194676458836,8.0,1.0,45.253634099964984,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.001,0.01,150,4,0.052704401314258575,0.653605661354959,0.05000999756157398,8.5,1.0,45.78948630008381,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.01,0.01,150,0,0.046534907072782516,0.9406220549717546,0.03903117496520281,8.5,1.0,45.22304680000525,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.01,0.01,150,1,0.05260023847222328,0.8338724640198052,0.04806656390428543,8.5,1.0,45.000451200059615,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.01,0.01,150,2,0.05577179044485092,1.1963229458779097,0.03821892850100994,8.0,1.0,45.411986500024796,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.01,0.01,150,3,0.04649619944393635,0.7732616448774934,0.041956194676458836,8.0,1.0,45.05329949990846,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.01,0.01,150,4,0.052704401314258575,0.653605661354959,0.05042922683060169,8.5,1.0,44.99446580000222,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.1,0.01,150,0,0.04921350162476301,0.927917517721653,0.04003042262047529,8.5,1.0,45.23493569996208,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.1,0.01,150,1,0.05258825048804283,0.8357246648520231,0.04546946845948696,8.5,1.0,45.049343499937095,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.1,0.01,150,2,0.05613411404192448,1.2695412747561932,0.041643792763352394,8.5,1.0,44.938578300061636,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.1,0.01,150,3,0.050563620403409004,0.7740647415630519,0.042016676627099514,8.0,1.0,45.1630500999745,30,30,0,,0,,0
B,1e-12,1e-12,0.1,0.1,0.01,150,4,0.05309633910655975,0.6547966008074582,0.04973614402115345,8.5,1.0,45.17978999996558,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-06,0.01,150,0,0.04849093500524759,1.1087023187428713,0.035166800022125244,8.0,1.0,45.00953979999758,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-06,0.01,150,1,0.05442166142165661,0.7578970324248075,0.04705802816897631,9.0,1.0,44.79775869997684,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-06,0.01,150,2,0.047341400757431984,1.175591261126101,0.03867955692112446,8.0,1.0,45.1016677999869,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-06,0.01,150,3,0.04800967313349247,0.7557539120316505,0.040864729322493076,8.0,1.0,44.980926999938674,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-06,0.01,150,4,0.0492525827139616,0.8369607040658593,0.04717964679002762,8.0,1.0,45.16565380000975,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-05,0.01,150,0,0.04849093500524759,1.1087023187428713,0.035166800022125244,8.0,1.0,45.0388664000202,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-05,0.01,150,1,0.05442166142165661,0.7578970324248075,0.04705802816897631,9.0,1.0,45.330842999974266,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-05,0.01,150,2,0.047341400757431984,1.175591261126101,0.03867955692112446,8.0,1.0,45.18289789999835,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-05,0.01,150,3,0.04800967313349247,0.7557539120316505,0.040864729322493076,8.0,1.0,45.36065950000193,30,30,0,,0,,0
B,1e-12,1e-12,1.0,1e-05,0.01,150,4,0.0492525827139616,0.8369607040658593,0.04717964679002762,8.0,1.0,45.83094010001514,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.0001,0.01,150,0,0.04849093500524759,1.1087023187428713,0.035166800022125244,8.0,1.0,45.61469110008329,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.0001,0.01,150,1,0.05442166142165661,0.7578970324248075,0.04705802816897631,9.0,1.0,45.664242800092325,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.0001,0.01,150,2,0.047341400757431984,1.175591261126101,0.03867955692112446,8.0,1.0,45.72624650003854,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.0001,0.01,150,3,0.04800967313349247,0.7557539120316505,0.040864729322493076,8.0,1.0,45.79823650000617,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.0001,0.01,150,4,0.0492525827139616,0.8369607040658593,0.04717964679002762,8.0,1.0,45.35832180001307,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.001,0.01,150,0,0.04849093500524759,1.1087023187428713,0.035166800022125244,8.0,1.0,45.647774500073865,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.001,0.01,150,1,0.05442166142165661,0.7578970324248075,0.04705802816897631,9.0,1.0,45.42612540000118,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.001,0.01,150,2,0.047341400757431984,1.175591261126101,0.03867955692112446,8.0,1.0,45.41069259995129,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.001,0.01,150,3,0.04800967313349247,0.7557539120316505,0.040864729322493076,8.0,1.0,47.17740429996047,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.001,0.01,150,4,0.0492525827139616,0.8369607040658593,0.04717964679002762,8.0,1.0,48.65779520000797,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.01,0.01,150,0,0.04849093500524759,1.1087023187428713,0.035166800022125244,8.0,1.0,46.565818800008856,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.01,0.01,150,1,0.05442166142165661,0.7578970324248075,0.04705802816897631,9.0,1.0,45.08877479995135,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.01,0.01,150,2,0.047341400757431984,1.175591261126101,0.03867955692112446,8.0,1.0,61.28639750008006,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.01,0.01,150,3,0.04800967313349247,0.7557539120316505,0.040864729322493076,8.0,1.0,44.944028300000355,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.01,0.01,150,4,0.0492525827139616,0.8369607040658593,0.04717964679002762,8.0,1.0,45.13466280000284,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.1,0.01,150,0,0.0483150752261281,1.1087023187428713,0.03499094024300575,8.0,1.0,45.17280210007448,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.1,0.01,150,1,0.05442166142165661,0.7578970324248075,0.04705802816897631,9.0,1.0,45.2960951999994,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.1,0.01,150,2,0.047341400757431984,1.175591261126101,0.03867955692112446,8.0,1.0,44.978277800022624,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.1,0.01,150,3,0.04800967313349247,0.7557539120316505,0.040864729322493076,8.0,1.0,45.055044499924406,30,30,0,,0,,0
B,1e-12,1e-12,1.0,0.1,0.01,150,4,0.0492525827139616,0.8353588292375207,0.04717964679002762,8.0,1.0,44.96019819995854,30,30,0,,0,,0
C,0.1,0.1,0.0001,0.01,0.01,150,0,0.030248817056417465,0.6747253248468041,0.023328129202127457,1.0,12.0,46.27922020002734,30,30,0,,0,,0
C,0.1,0.1,0.0001,0.01,0.01,150,1,0.022264103405177593,0.8030571457929909,0.017025653272867203,1.0,12.5,46.529777899966575,30,30,0,,0,,0
C,0.1,0.1,0.0001,0.01,0.01,150,2,0.03758258372545242,0.7418834082782269,0.03758258372545242,1.0,12.5,45.85871880000923,30,30,0,,0,,0
C,0.1,0.1,0.0001,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,12.5,46.736848999978974,30,30,0,,0,,0
C,0.1,0.1,0.0001,0.01,0.01,150,4,0.044358689337968826,0.7061847494915128,0.03866918943822384,1.0,12.5,46.757707400014624,30,30,0,,0,,0
C,0.1,0.1,1e-05,0.01,0.01,150,0,0.030248817056417465,0.6747253248468041,0.023328129202127457,1.0,12.0,46.74911480001174,30,30,0,,0,,0
C,0.1,0.1,1e-05,0.01,0.01,150,1,0.022264103405177593,0.8030571457929909,0.017025653272867203,1.0,13.0,46.376429299940355,30,30,0,,0,,0
C,0.1,0.1,1e-05,0.01,0.01,150,2,0.03758258372545242,0.7418834082782269,0.03758258372545242,1.0,12.5,46.77768749999814,30,30,0,,0,,0
C,0.1,0.1,1e-05,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,13.0,46.58450409991201,30,30,0,,0,,0
C,0.1,0.1,1e-05,0.01,0.01,150,4,0.044358689337968826,0.7061847494915128,0.038401972502470016,1.0,12.5,46.239655699930154,30,30,0,,0,,0
C,0.1,0.1,1e-06,0.01,0.01,150,0,0.030248817056417465,0.6747253248468041,0.023328129202127457,1.0,12.0,46.69114230002742,30,30,0,,0,,0
C,0.1,0.1,1e-06,0.01,0.01,150,1,0.022264103405177593,0.8030571457929909,0.017025653272867203,1.0,13.0,46.10156559990719,30,30,0,,0,,0
C,0.1,0.1,1e-06,0.01,0.01,150,2,0.03758258372545242,0.7418834082782269,0.03758258372545242,1.0,12.5,46.36956809996627,30,30,0,,0,,0
C,0.1,0.1,1e-06,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,13.0,46.047057699994184,30,30,0,,0,,0
C,0.1,0.1,1e-06,0.01,0.01,150,4,0.044358689337968826,0.7061847494915128,0.038401972502470016,1.0,12.5,46.3441592999734,30,30,0,,0,,0
C,0.1,1e-06,0.0001,0.01,0.01,150,0,0.029342250898480415,0.6723273461684585,0.023328129202127457,1.0,12.0,45.725893900031224,30,30,0,,0,,0
C,0.1,1e-06,0.0001,0.01,0.01,150,1,0.024868598207831383,0.8019263572059572,0.020177701488137245,1.0,12.5,45.721070599975064,30,30,0,,0,,0
C,0.1,1e-06,0.0001,0.01,0.01,150,2,0.03758258372545242,0.6251359097659588,0.03758258372545242,1.0,12.0,46.03887109993957,30,30,0,,0,,0
C,0.1,1e-06,0.0001,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,12.5,45.632364099961706,30,30,0,,0,,0
C,0.1,1e-06,0.0001,0.01,0.01,150,4,0.04588243179023266,0.7049671187996864,0.04556286893785,1.0,12.5,46.17221340001561,30,30,0,,0,,0
C,0.1,1e-06,1e-05,0.01,0.01,150,0,0.029342250898480415,0.6729583092965186,0.023328129202127457,1.0,12.0,46.17388289992232,30,30,0,,0,,0
C,0.1,1e-06,1e-05,0.01,0.01,150,1,0.024868598207831383,0.8019263572059572,0.020177701488137245,1.0,13.0,45.86320769996382,30,30,0,,0,,0
C,0.1,1e-06,1e-05,0.01,0.01,150,2,0.03758258372545242,0.6251359097659588,0.03758258372545242,1.0,12.0,46.09154600009788,30,30,0,,0,,0
C,0.1,1e-06,1e-05,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,13.0,47.771182899945416,30,30,0,,0,,0
C,0.1,1e-06,1e-05,0.01,0.01,150,4,0.04588243179023266,0.7049671187996864,0.04556286893785,1.0,12.5,60.297864100080915,30,30,0,,0,,0
C,0.1,1e-06,1e-06,0.01,0.01,150,0,0.029342250898480415,0.6729583092965186,0.023328129202127457,1.0,12.0,44.75429139996413,30,30,0,,0,,0
C,0.1,1e-06,1e-06,0.01,0.01,150,1,0.024868598207831383,0.8019263572059572,0.020177701488137245,1.0,13.0,40.92277089995332,30,30,0,,0,,0
C,0.1,1e-06,1e-06,0.01,0.01,150,2,0.03758258372545242,0.6251359097659588,0.03758258372545242,1.0,12.0,40.963672999991104,30,30,0,,0,,0
C,0.1,1e-06,1e-06,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,13.0,40.9407663999591,30,30,0,,0,,0
C,0.1,1e-06,1e-06,0.01,0.01,150,4,0.04588243179023266,0.7049671187996864,0.04556286893785,1.0,12.5,41.10248360002879,30,30,0,,0,,0
C,0.1,1e-05,0.0001,0.01,0.01,150,0,0.029342250898480415,0.6723273461684585,0.023328129202127457,1.0,12.0,40.9762744999025,30,30,0,,0,,0
C,0.1,1e-05,0.0001,0.01,0.01,150,1,0.024868598207831383,0.8019263572059572,0.020177701488137245,1.0,12.5,40.41099910007324,30,30,0,,0,,0
C,0.1,1e-05,0.0001,0.01,0.01,150,2,0.03758258372545242,0.6251359097659588,0.03758258372545242,1.0,12.0,40.199303600005805,30,30,0,,0,,0
C,0.1,1e-05,0.0001,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,12.5,40.34976110002026,30,30,0,,0,,0
C,0.1,1e-05,0.0001,0.01,0.01,150,4,0.04588243179023266,0.7049671187996864,0.04556286893785,1.0,12.5,40.530813599936664,30,30,0,,0,,0
C,0.1,1e-05,1e-05,0.01,0.01,150,0,0.029342250898480415,0.6729583092965186,0.023328129202127457,1.0,12.0,40.11864370002877,30,30,0,,0,,0
C,0.1,1e-05,1e-05,0.01,0.01,150,1,0.024868598207831383,0.8019263572059572,0.020177701488137245,1.0,13.0,40.25678489997517,30,30,0,,0,,0
C,0.1,1e-05,1e-05,0.01,0.01,150,2,0.03758258372545242,0.6251359097659588,0.03758258372545242,1.0,12.0,40.63775270001497,30,30,0,,0,,0
C,0.1,1e-05,1e-05,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,13.0,40.193035700009204,30,30,0,,0,,0
C,0.1,1e-05,1e-05,0.01,0.01,150,4,0.04588243179023266,0.7049671187996864,0.04556286893785,1.0,12.5,40.347580500063486,30,30,0,,0,,0
C,0.1,1e-05,1e-06,0.01,0.01,150,0,0.029342250898480415,0.6729583092965186,0.023328129202127457,1.0,12.0,40.31910339999013,30,30,0,,0,,0
C,0.1,1e-05,1e-06,0.01,0.01,150,1,0.024868598207831383,0.8019263572059572,0.020177701488137245,1.0,13.0,40.34871549997479,30,30,0,,0,,0
C,0.1,1e-05,1e-06,0.01,0.01,150,2,0.03758258372545242,0.6251359097659588,0.03758258372545242,1.0,12.0,40.427299199975096,30,30,0,,0,,0
C,0.1,1e-05,1e-06,0.01,0.01,150,3,0.025098797865211964,0.7908369917422533,0.021991287358105183,1.0,13.0,40.109745299909264,30,30,0,,0,,0
C,0.1,1e-05,1e-06,0.01,0.01,150,4,0.04588243179023266,0.7049671187996864,0.04556286893785,1.0,12.5,40.58944419992622,30,30,0,,0,,0
FINAL,0.1,0.1,1e-12,1e-12,0.01,250,0,0.0366407074034214,0.9642055546864867,0.02929970994591713,1.0,12.0,419.1041370999301,150,150,0,,0,,0
FINAL,0.1,0.1,1e-12,1e-12,0.01,250,1,0.04348598700016737,0.9930262472480536,0.03116034623235464,1.0,12.0,413.57603960006963,150,150,0,,0,,0
FINAL,0.1,0.1,1e-12,1e-12,0.01,250,2,0.0389226907864213,1.1365677174180746,0.035653647035360336,1.0,12.0,374.3593037999235,150,150,0,,0,,0
FINAL,0.1,0.1,1e-12,1e-12,0.01,250,3,0.037908898666501045,0.9574899529106915,0.03137366473674774,1.0,12.0,368.54605060000904,150,150,0,,0,,0
FINAL,0.1,0.1,1e-12,1e-12,0.01,250,4,0.03995351865887642,1.0441848989576101,0.031220770440995693,1.0,12.0,367.2305659999838,150,150,0,,0,,0
