graph_idx, node_type, node_idx, method      , sparsity_target, pred_orig              , pred_drop             , pred_keep             , target                 , error_orig            , error_drop            , error_keep           , fid_plus_model        , fid_minus_model       , fid_plus_error_delta   , fid_minus_error_delta  , n_incident_edges, k_incident_edges, actual_sparsity_edge
       40, C        ,        0, gnnexplainer,             0.9, -7.908596038818359     , -8.32919979095459     , -4.278946399688721    , -7.250866889953613     , 0.6577291488647461    , 1.0783329010009766    , 2.9719204902648926   , 0.42060375213623047   , 3.6296496391296387    , 0.42060375213623047    , 2.3141913414001465     ,                6,                1,   0.8333333333333334
       40, C        ,        1, gnnexplainer,             0.9, -17.15376853942871     , -16.156335830688477   , -16.66754913330078    , -17.124717712402344    , 0.029050827026367188  , 0.9683818817138672    , 0.4571685791015625   , 0.9974327087402344    , 0.4862194061279297    , 0.9393310546875        , 0.4281177520751953     ,                4,                1,   0.75
       40, C        ,        2, gnnexplainer,             0.9, -7.908130168914795     , -8.015352249145508    , -4.7002482414245605   , -7.251823425292969     , 0.6563067436218262    , 0.7635288238525391    , 2.551575183868408    , 0.10722208023071289   , 3.2078819274902344    , 0.10722208023071289    , 1.895268440246582      ,                6,                1,   0.8333333333333334
       40, C        ,        3, gnnexplainer,             0.9, -0.5602575540542603    , -1.0058058500289917   , -1.6883010864257812   , -0.6550225019454956    , 0.09476494789123535   , 0.3507833480834961    , 1.0332785844802856   , 0.44554829597473145   , 1.128043532371521     , 0.25601840019226074    , 0.9385136365890503     ,                8,                1,   0.875
       40, C        ,        4, gnnexplainer,             0.9, -0.5603219866752625    , -1.0673730373382568   , -1.3767560720443726   , -0.6576103568077087    , 0.09728837013244629   , 0.4097626805305481    , 0.7191457152366638   , 0.5070510506629944    , 0.8164340853691101    , 0.3124743103981018     , 0.6218573451042175     ,                8,                1,   0.875
       50, H        ,        0, gnnexplainer,             0.9, -0.18866461515426636   , -0.2066531777381897   , -0.0780441090464592   , -0.18572446703910828   , 0.002940148115158081  , 0.02092871069908142   , 0.10768035799264908  , 0.01798856258392334   , 0.11062050610780716   , 0.01798856258392334    , 0.104740209877491      ,                2,                1,   0.5
       50, H        ,        1, gnnexplainer,             0.9, -0.19408667087554932   , -0.06130430847406387  , -0.22127610445022583  , -0.1745053380727768    , 0.019581332802772522  , 0.11320102959871292   , 0.046770766377449036 , 0.13278236240148544   , 0.027189433574676514  , 0.0936196967959404     , 0.027189433574676514   ,                2,                1,   0.5
       50, H        ,        2, gnnexplainer,             0.9, -0.13721123337745667   , -0.17501413822174072  , -0.09166299551725388  , -0.1240059956908226    , 0.013205237686634064  , 0.05100814253091812   , 0.032343000173568726 , 0.03780290484428406   , 0.04554823786020279   , 0.03780290484428406    , 0.019137762486934662   ,                2,                1,   0.5
       50, H        ,        3, gnnexplainer,             0.9, -0.06269896030426025   , -0.09179390966892242  , -0.0701306015253067   , -0.029461706057190895  , 0.03323725424706936   , 0.06233220361173153   , 0.04066889546811581  , 0.02909494936466217   , 0.007431641221046448  , 0.02909494936466217    , 0.007431641221046448   ,                2,                1,   0.5
       50, H        ,        4, gnnexplainer,             0.9, -0.05592544749379158   , -0.047616876661777496 , -0.0508430153131485   , -0.08866342157125473   , 0.03273797407746315   , 0.041046544909477234  , 0.03782040625810623  , 0.008308570832014084  , 0.005082432180643082  , 0.008308570832014084   , 0.005082432180643082   ,                2,                1,   0.5
