graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat
10,C,3,gnnexplainer,0.9,match_ig_baseline,scientific,-0.5910433530807495,-1.738382339477539,-0.5763646364212036,-0.7736613750457764,0.18261802196502686,0.9647209644317627,0.19729673862457275,1.1473389863967896,0.014678716659545898,0.7821029424667358,0.014678716659545898,39,4,0.8974358974358975
10,C,3,integrated_gradients,0.9,match_ig_baseline,scientific,-0.5910433530807495,-2.3284058570861816,-0.6480010151863098,-0.7736613750457764,0.18261802196502686,1.5547444820404053,0.12566035985946655,1.7373625040054321,0.0569576621055603,1.3721264600753784,-0.0569576621055603,39,4,0.8974358974358975
20,H,0,gnnexplainer,0.9,match_ig_baseline,scientific,-0.2313065528869629,-0.17400184273719788,-0.235953688621521,-0.25103986263275146,0.019733309745788574,0.07703801989555359,0.015086174011230469,0.057304710149765015,0.0046471357345581055,0.057304710149765015,-0.0046471357345581055,33,4,0.8787878787878788
20,H,0,integrated_gradients,0.9,match_ig_baseline,scientific,-0.2313065528869629,-0.17932254076004028,-0.23422205448150635,-0.25103986263275146,0.019733309745788574,0.07171732187271118,0.016817808151245117,0.05198401212692261,0.002915501594543457,0.05198401212692261,-0.002915501594543457,33,4,0.8787878787878788
20,H,1,gnnexplainer,0.9,match_ig_baseline,scientific,-0.23125052452087402,-0.20967087149620056,-0.2583985924720764,-0.2520398497581482,0.02078932523727417,0.04236897826194763,0.006358742713928223,0.021579653024673462,0.027148067951202393,0.021579653024673462,-0.014430582523345947,33,4,0.8787878787878788
20,H,1,integrated_gradients,0.9,match_ig_baseline,scientific,-0.23125052452087402,-0.1792513132095337,-0.23417922854423523,-0.2520398497581482,0.02078932523727417,0.0727885365486145,0.017860621213912964,0.05199921131134033,0.002928704023361206,0.05199921131134033,-0.002928704023361206,33,4,0.8787878787878788
20,H,2,gnnexplainer,0.9,match_ig_baseline,scientific,-0.2312517762184143,-0.23170125484466553,-0.264080673456192,-0.2520398497581482,0.020788073539733887,0.020338594913482666,0.012040823698043823,0.0004494786262512207,0.03282889723777771,-0.0004494786262512207,-0.008747249841690063,33,4,0.8787878787878788
20,H,2,integrated_gradients,0.9,match_ig_baseline,scientific,-0.2312517762184143,-0.17925390601158142,-0.234177827835083,-0.2520398497581482,0.020788073539733887,0.07278594374656677,0.017862021923065186,0.051997870206832886,0.002926051616668701,0.051997870206832886,-0.002926051616668701,33,4,0.8787878787878788
20,H,3,gnnexplainer,0.9,match_ig_baseline,scientific,-0.23129862546920776,-0.17773279547691345,-0.28039124608039856,-0.25103986263275146,0.0197412371635437,0.07330706715583801,0.029351383447647095,0.05356582999229431,0.049092620611190796,0.05356582999229431,0.009610146284103394,33,4,0.8787878787878788
20,H,3,integrated_gradients,0.9,match_ig_baseline,scientific,-0.23129862546920776,-0.1793193817138672,-0.23421576619148254,-0.25103986263275146,0.0197412371635437,0.07172048091888428,0.01682409644126892,0.051979243755340576,0.0029171407222747803,0.051979243755340576,-0.0029171407222747803,33,4,0.8787878787878788
20,H,4,gnnexplainer,0.9,match_ig_baseline,scientific,-0.2312755286693573,-0.1897338330745697,-0.2189343273639679,-0.2520398497581482,0.020764321088790894,0.06230601668357849,0.0331055223941803,0.0415416955947876,0.012341201305389404,0.0415416955947876,0.012341201305389404,33,4,0.8787878787878788
20,H,4,integrated_gradients,0.9,match_ig_baseline,scientific,-0.2312755286693573,-0.17927604913711548,-0.2342028021812439,-0.2520398497581482,0.020764321088790894,0.07276380062103271,0.017837047576904297,0.05199947953224182,0.0029272735118865967,0.05199947953224182,-0.0029272735118865967,33,4,0.8787878787878788
20,H,5,gnnexplainer,0.9,match_ig_baseline,scientific,-0.23128050565719604,-0.21456220746040344,-0.21573925018310547,-0.2520398497581482,0.02075934410095215,0.03747764229774475,0.036300599575042725,0.016718298196792603,0.015541255474090576,0.016718298196792603,0.015541255474090576,33,4,0.8787878787878788
20,H,5,integrated_gradients,0.9,match_ig_baseline,scientific,-0.23128050565719604,-0.17927998304367065,-0.234197199344635,-0.2520398497581482,0.02075934410095215,0.07275986671447754,0.017842650413513184,0.05200052261352539,0.002916693687438965,0.05200052261352539,-0.002916693687438965,33,4,0.8787878787878788
20,C,0,gnnexplainer,0.9,match_ig_baseline,scientific,-8.444268226623535,-6.8829026222229,-7.423683166503906,-8.145360946655273,0.2989072799682617,1.262458324432373,0.7216777801513672,1.5613656044006348,1.020585060119629,0.9635510444641113,0.42277050018310547,39,4,0.8974358974358975
20,C,0,integrated_gradients,0.9,match_ig_baseline,scientific,-8.444268226623535,-5.275943279266357,-9.099113464355469,-8.145360946655273,0.2989072799682617,2.869417667388916,0.9537525177001953,3.1683249473571777,0.6548452377319336,2.5705103874206543,0.6548452377319336,39,4,0.8974358974358975
