graph_idx,compound,graph_num_nodes,graph_num_edges,target_node_type,node_idx,target_value,seed_runs,feature_imp_mean_H,feature_imp_mean_C,feature_var_mean_H,feature_var_mean_C,edge_imp_mean,edge_var_mean,overall_var_mean
10,2,12,24,H,1,-0.046680811792612076,5,0.06502973051233726,0.09532531938300683,4.670759925054586e-06,1.1640528822394498e-05,0.3140818576018016,0.08491884762598138,0.028311719638242944
10,2,12,24,H,2,-0.05026853457093239,5,0.06490576579376603,0.095114911471804,3.2185494045764163e-06,8.90323345858681e-06,0.2774464033388843,0.09018807370656758,0.030066731829810248
10,2,12,24,H,3,-0.046680811792612076,5,0.0649545743779251,0.09509266693240558,2.8536822925953693e-06,1.6682685233613426e-05,0.2697040123865008,0.07753346279348196,0.025850999720336054
10,2,12,24,H,4,-0.04568081349134445,5,0.06488027072539836,0.09521455789605776,3.6248707954970744e-06,1.3372635993103153e-05,0.28500142532090345,0.09017599376067749,0.030064330422488697
10,2,12,24,H,5,-0.05026853457093239,5,0.06471835301455223,0.09528726208477449,3.5985827621932257e-06,1.049639620250718e-05,0.26453665054092806,0.09174219769398255,0.03058543089098242
10,2,12,24,H,6,-0.05026853457093239,5,0.06513575893459898,0.09494335509072512,3.598893513992418e-06,1.029972726047653e-05,0.26320542773852745,0.08703861308469941,0.02901750390182463
10,2,12,24,H,7,-0.046680811792612076,5,0.06508091999161425,0.09513131973262016,4.9625351077894244e-06,1.4451183286403146e-05,0.2415633127093315,0.07963468876676096,0.026551367495051714
20,3,12,24,C,0,-8.145360946655273,5,0.12342995758911578,0.19851134562084818,0.00019018299098211958,0.0002125001660941842,0.45195862709855045,0.07128533351563691,0.02389600555757107
20,3,12,24,C,1,-8.147904396057129,5,0.12244273523489635,0.19787261203950288,0.000278566893516854,0.0003970987021083954,0.4415138823445887,0.0707138253744581,0.023796496990027782
20,3,12,24,C,2,-8.148948669433594,5,0.12467041391916948,0.1963701408579309,0.00038442339283153613,0.00040224264637366187,0.45765815634901325,0.07030671176565666,0.02369779260162062
20,3,12,24,C,3,-8.14694881439209,5,0.12304651181053634,0.19940395594662072,0.0002524798196865256,0.0002544018558586,0.45438114802042645,0.05611735415876321,0.01887474527810278
20,3,12,24,C,4,-8.146904945373535,5,0.11926202861347583,0.19868726860891042,0.00044206797014380696,0.0005088676797126438,0.4479210785900553,0.07931634027806926,0.026755758642641903
20,3,12,24,C,5,-8.146361351013184,5,0.12385361017000794,0.19640599435720688,0.00011912999320574787,0.0002844752918643658,0.44194029240558547,0.05876709610833384,0.019723567131134653
20,3,12,24,H,0,-0.25103986263275146,5,0.04365924284464181,0.07988688990983189,2.9461320601539693e-06,1.3976672111633389e-05,0.22273525210718315,0.06773567151088591,0.022584198105019233
20,3,12,24,H,1,-0.2520398497581482,5,0.04320447329017851,0.08007325223113737,3.412634538682761e-06,1.6367292411509107e-05,0.2016542237251997,0.07032396987175314,0.02344791659956778
20,3,12,24,H,2,-0.2520398497581482,5,0.043392717206116885,0.07960338977794361,3.2099400416353825e-06,8.401909605860993e-06,0.21640913427496952,0.050078056876299605,0.01669655624198237
20,3,12,24,H,3,-0.25103986263275146,5,0.04356608522510287,0.07987567251946172,3.0912923649165013e-06,1.495573918759669e-05,0.18641352060561375,0.06751397018916853,0.022510672406907017
20,3,12,24,H,4,-0.2520398497581482,5,0.043644388712415785,0.07948642203058952,3.51547687245643e-06,7.90454049474661e-06,0.21565704078723988,0.06802965202979169,0.022680357349052965
20,3,12,24,H,5,-0.2520398497581482,5,0.04350138891375426,0.07954959207110936,3.19124319686893e-06,1.2906470045131222e-05,0.19448311608284716,0.06538097873581207,0.021799025483018025
30,4,13,26,C,0,-1.5885530710220337,5,0.12403438962205793,0.16032070357830097,4.32171647704459e-05,0.00015903023032330996,0.42559743801561684,0.09207607073019257,0.03075943937509544
30,4,13,26,C,1,-3.0082218647003174,5,0.08963838861408557,0.11478638626061952,1.452149848924128e-05,7.860103336899365e-05,0.3806551290246156,0.11432224130168821,0.03813845461118215
30,4,13,26,C,2,-12.421451568603516,5,0.17253669315215314,0.3341585529843966,0.0001337228656702367,0.00019723043589217452,0.5769948933560115,0.045065036094711464,0.015131996465424624
30,4,13,26,C,3,-12.42249584197998,5,0.16544799431594032,0.3293442967610481,0.00047912394805137766,0.0005759474930038828,0.5464620376435609,0.062340047561064996,0.021131706334040087
30,4,13,26,C,4,-3.0098090171813965,5,0.09219152988922416,0.12182345399489769,1.5716626182975155e-05,4.9880901118798744e-05,0.4105274536861823,0.10750625252512823,0.03585728335081
30,4,13,26,H,0,-0.12868109345436096,5,0.06487074952121033,0.0949981643832647,4.3795885672673245e-06,1.0112499459034455e-05,0.23695670973796107,0.07808668409818359,0.026033725395403298
30,4,13,26,H,1,-0.047584664076566696,5,0.06490452308772189,0.09508347745125112,3.597494642078232e-06,9.271965767297107e-06,0.31002356776824364,0.08725345936061285,0.029088776273674077
30,4,13,26,H,2,-0.21381264925003052,5,0.05399333691845337,0.09467074300234135,2.3723796457652092e-06,9.088837133729018e-06,0.24119624624458644,0.06924915514018412,0.02308687211898787
30,4,13,26,H,3,-0.17307570576667786,5,0.05405597507276319,0.09492381869218287,2.98121834984757e-06,8.437634637996776e-06,0.24762349154513613,0.07782319832415217,0.025944872392380008
30,4,13,26,H,4,-0.3381540775299072,5,0.04355147715206399,0.10206253028068787,4.988423298495373e-06,0.00019410235664060817,0.21473636354964515,0.06433102155082288,0.021510037443587326
30,4,13,26,H,5,-0.3381540775299072,5,0.0435483796860684,0.09992036353319118,3.912118475102344e-06,0.00030526335047244095,0.22833026979978266,0.07124387164088458,0.023851015703277374
30,4,13,26,H,6,-0.21381264925003052,5,0.05375046121012984,0.09500422318012287,3.759305977986253e-06,1.0322558452076145e-05,0.26013504149248967,0.08756476339209517,0.029192948418841746
30,4,13,26,H,7,-0.1714879274368286,5,0.054391698855342285,0.09488034761104829,3.7191704730158584e-06,8.083785582939051e-06,0.2469432914199738,0.07815704703232268,0.026056283329459546
40,5,13,24,C,0,-7.250866889953613,5,0.09652236015394781,0.2507997483091476,0.00010140247161253393,0.00036496354719590935,0.43652599190051355,0.045872118629430254,0.015446161549412899
40,5,13,24,C,1,-17.124717712402344,5,0.1421353243347822,0.3047103299391576,0.00034794783064449566,0.0006935042252394876,0.53723269837598,0.05622518731220865,0.019088879789364212
40,5,13,24,C,2,-7.251823425292969,5,0.09782919261152999,0.2506721279330743,0.0001078822090028819,0.0003806200903218038,0.4550632319102685,0.045132686929129605,0.01520706307615143
40,5,13,24,C,3,-0.6550225019454956,5,0.09193348691544749,0.13719878531419316,8.432978754265098e-05,0.0001601126914660594,0.3150231844745576,0.027253451513277988,0.009165964664095567
40,5,13,24,C,4,-0.6576103568077087,5,0.09473495726671183,0.13409283605905684,7.837879209014624e-05,0.0002524243667181036,0.2964130717329681,0.03605713026888393,0.01212931114256406
40,5,13,24,H,0,-0.3286808133125305,5,0.043931209916869794,0.07626615777993814,3.290669369454242e-06,7.308397454654286e-06,0.19373611003781357,0.047332535217357835,0.01578104476139398
40,5,13,24,H,1,-0.32968080043792725,5,0.04377300356599417,0.07669084141651791,2.3741645469034174e-06,1.0120296864813959e-05,0.19467732856671013,0.06741159871594221,0.022474697725784643
40,5,13,24,H,2,-0.0859522819519043,5,0.043337068243911765,0.05688151624722359,3.1784104535532964e-06,6.321432624820847e-06,0.1937485152545075,0.05733603339862678,0.019115177747235052
40,5,13,24,H,3,-0.09553185105323792,5,0.04313221330556906,0.05714100954624323,3.0865767522618668e-06,4.579097198844065e-06,0.20150183563431104,0.06473759763794851,0.02158175443729987
40,5,13,24,H,4,-0.10788288712501526,5,0.04313710789675965,0.05715558560994955,1.981723952038991e-06,5.231253729419432e-06,0.20130683494110901,0.06011993029609378,0.020042381091258412
40,5,13,24,H,5,-0.10788288712501526,5,0.04286056683031898,0.057101078216846166,2.1778823169486186e-06,4.754877675631303e-06,0.1507249716979762,0.0654655307335663,0.021824154497852962
40,5,13,24,H,6,-0.08695228397846222,5,0.04325242102371924,0.057325318921835,1.7647423877388168e-06,5.631929796974879e-06,0.15838024641076723,0.06470162524594457,0.02156967397270976
40,5,13,24,H,7,-0.09607572108507156,5,0.04309899334541776,0.05733353116573431,2.53496014535073e-06,4.309210567957439e-06,0.194525985357662,0.06489836966447732,0.021635071278396877
50,6,14,30,C,0,-3.638505220413208,5,0.09966997104047826,0.13706080839037896,4.458308303567086e-05,0.00012786133932417946,0.4720377103239298,0.10470007242778626,0.034957505616715366
50,6,14,30,C,1,-2.7032065391540527,5,0.09052426050219572,0.1082498779791033,7.635795206638671e-05,0.000182120693087525,0.40507762851814433,0.10735416269736883,0.03587088044750758
50,6,14,30,C,2,-3.0836172103881836,5,0.09327832866798746,0.1178199633064433,5.247635511624976e-05,0.00010305249616362921,0.39104071371257304,0.12703868463490842,0.04239807116206276
50,6,14,30,C,3,-11.829119682312012,5,0.14667694654993033,0.2694642688028323,0.00010908979976918524,0.00023506478349479505,0.4539988927294811,0.030535460255528942,0.010293204946264308
50,6,14,30,C,4,-12.671215057373047,5,0.1800772297224312,0.3265658804685132,0.0008741439459294963,0.0005487535975752792,0.5630199811855952,0.054638255471155674,0.018687051004886816
50,6,14,30,C,5,-1.9315294027328491,5,0.08611749495294961,0.11107679289630333,0.00013139968312131194,0.00024727390600896,0.36968803805609546,0.09574858415916129,0.03204241924943052
50,6,14,30,H,0,-0.18572446703910828,5,0.043349916832239335,0.09519923081637448,2.535193726321529e-06,8.288280488768807e-06,0.20249287642538547,0.05779984079297265,0.019270221422395914
50,6,14,30,H,1,-0.1745053380727768,5,0.04290885341099718,0.0947596711990161,2.0857599375567876e-06,7.77925623511823e-06,0.20254739058514437,0.0700271454588599,0.023345670158344187
50,6,14,30,H,2,-0.1240059956908226,5,0.0539168824977947,0.09513141612848665,3.056905014269712e-06,7.535284071092027e-06,0.2733804764350255,0.0860271222708386,0.028679238153307987
50,6,14,30,H,3,-0.029461706057190895,5,0.04334977493254524,0.07935305126966574,3.3257030551183347e-06,5.9991769844096705e-06,0.18217400074005127,0.05259553557390383,0.017534953484647786
50,6,14,30,H,4,-0.08866342157125473,5,0.043228666806085544,0.07927393798007924,2.337340891588625e-06,6.662514941032685e-06,0.2689064619193474,0.05563599536725754,0.018548331741030055
50,6,14,30,H,5,-0.06410186737775803,5,0.0649457940098011,0.09520000242269955,4.138625747561584e-06,7.33869290299925e-06,0.20654996330539385,0.08014517071535843,0.026718882678002997
50,6,14,30,H,6,-0.3011716902256012,5,0.04413631669048107,0.0810054127795574,4.9539868833688205e-06,0.00015179883050817314,0.2094113493959109,0.06176311605210189,0.020639956289831143
50,6,14,30,H,7,-0.362988144159317,5,0.032863785896563164,0.09935583923744341,1.7493359384221996e-06,0.00020871625766344463,0.15122489370405673,0.053689198315145466,0.01796655463624911
60,7,15,28,C,0,-1.4363102912902832,5,0.048566417328336026,0.13171690622965498,8.167858108615404e-06,6.593348615325724e-05,0.25432249903678894,0.038110342697744916,0.012728148014002265
60,7,15,28,C,1,-10.832813262939453,5,0.1597150652787902,0.345195826796385,5.392775926181559e-05,0.0002845143269365922,0.5145056186243891,0.045306885685908835,0.015215109257369082
60,7,15,28,C,2,-12.055366516113281,5,0.20489971575863433,0.35865923107434544,0.00010535685623533278,0.00035064142716441,0.5597963608535272,0.04523615778914045,0.015230718690846731
60,7,15,28,C,3,-1.2828102111816406,5,0.09033290561853033,0.14318475665954444,3.0816164518838844e-05,4.655226545091203e-05,0.3336027557562505,0.06004754754772627,0.020041638659232006
60,7,15,28,C,4,-1.9992175102233887,5,0.06662206019416,0.1195981324253938,2.848010892330946e-05,0.00012262207943002857,0.32663660044116627,0.07439456151006964,0.02484855456614099
60,7,15,28,H,0,-0.14997045695781708,5,0.03450817636016644,0.05737802408444576,1.7125371760776775e-06,5.1956103419475165e-06,0.18486156631261114,0.053498955291849386,0.01783528781312247
60,7,15,28,H,1,-0.09751375764608383,5,0.034631435243469295,0.05687229605821463,1.4770598059885548e-06,5.5433584370582895e-06,0.1668333733720439,0.046577740240110015,0.015528253552784354
60,7,15,28,H,2,-0.15051423013210297,5,0.034432787023710484,0.057124508519967386,1.321436958042893e-06,5.0663199672327005e-06,0.184999403011586,0.062265697695065146,0.02075736181733014
60,7,15,28,H,3,-0.3611016869544983,5,0.03520998120759473,0.10098854784782117,3.5897654806158485e-06,0.00019884163083890363,0.15634871939463274,0.055550918851667117,0.018584450082662213
60,7,15,28,H,4,-0.11608413606882095,5,0.026133126946109714,0.07643329673852674,9.25618898606772e-07,7.097418992444589e-06,0.1850877925487501,0.05981029973912876,0.019939440925673273
60,7,15,28,H,5,-0.1072341725230217,5,0.025989987827611694,0.07632386168608299,1.1830466709303287e-06,6.615467076556275e-06,0.17892754508980685,0.055073187545796924,0.018360328686514802
60,7,15,28,H,6,-0.10564631968736649,5,0.025928475472963217,0.07606758363735983,9.675474184214782e-07,6.578997110331121e-06,0.1731683222044791,0.059644451892254875,0.019883999478927876
60,7,15,28,H,7,-0.13005854189395905,5,0.02597718671867342,0.07640890297217248,9.742766494080497e-07,7.426914822447784e-06,0.15997523138565675,0.05316411887274108,0.017724173354737645
60,7,15,28,H,8,-0.11315438151359558,5,0.02584918015834057,0.07586259733407925,1.3420617458686404e-06,6.037759553455767e-06,0.15379620891596588,0.057694145284960675,0.019233841702086665
60,7,15,28,H,9,-0.1316463202238083,5,0.02590065249890992,0.07593185874132012,7.642118417101013e-07,8.315456931723835e-06,0.2095859384164214,0.05544822541588691,0.01848576836155345
70,8,15,32,C,0,-13.971240043640137,5,0.15773349912893592,0.34284623519077406,0.0004249111155410408,0.0004847699373779205,0.4747692862525582,0.04790782243595412,0.016272501162957694
70,8,15,32,C,1,-13.960783958435059,5,0.16802874092351308,0.33688154412167415,0.00017096128102537798,0.00046164908508427763,0.5044098393525929,0.0452530371607299,0.015295215842279851
70,8,15,32,C,2,-4.4604339599609375,5,0.11704122351313179,0.17374588525666423,8.934234957300681e-05,0.00013526423252557495,0.5246791381156073,0.10063090596686651,0.03361850418298836
70,8,15,32,C,3,-6.963056564331055,5,0.15186619895764375,0.3294694132638938,0.0002023556509590049,0.00019886480302511744,0.49755558816250417,0.08503432108065373,0.028478513844879285
70,8,15,32,C,4,-4.446389675140381,5,0.11850593839066499,0.17387160603161697,8.808650934132759e-05,0.00015165406039330403,0.5706715044099838,0.09915406680732872,0.033131269125687784
70,8,15,32,C,5,-13.959739685058594,5,0.1646151831147797,0.3439707124407912,0.00028385257564264506,0.0003756969162864071,0.5427736811805517,0.04782187723632067,0.01616047557608324
70,8,15,32,C,6,-13.99178409576416,5,0.1581765992115393,0.34427499398862044,0.0005007078350981188,0.00047378544035615394,0.5017845788737759,0.044347911360060874,0.01510746821183838
70,8,15,32,H,0,-0.2288912832736969,5,0.04323175731820591,0.09503642353382738,2.10599941736416e-06,6.737003284475262e-06,0.21319347326643764,0.06749433882468449,0.022501060609128775
70,8,15,32,H,1,-0.2288912832736969,5,0.04281303197371237,0.0952863844323071,2.5572556184432987e-06,6.429185406861461e-06,0.20269518909044565,0.05475786912884707,0.01825561852329079
70,8,15,32,H,2,-0.43758425116539,5,0.0327990766219569,0.08903718621302874,1.971189592400783e-06,9.919825631083347e-06,0.16884107501246037,0.05462955144097541,0.018213814152066295
70,8,15,32,H,3,-0.4359964430332184,5,0.03259921415398518,0.0892982489132619,2.518392851650182e-06,6.835042458840439e-06,0.1904571726452559,0.0449495893953825,0.014986314276897665
70,8,15,32,H,4,-0.16839148104190826,5,0.05393308165172736,0.09476627361970945,2.7147185044004812e-06,4.65814946301398e-06,0.2045890054665506,0.06569530817863994,0.021900893682202452
70,8,15,32,H,5,-0.17097912728786469,5,0.05431809451318148,0.09486735643812153,2.8470603689168484e-06,5.707879994367662e-06,0.2431107893353328,0.08237264522418017,0.027460400054847817
70,8,15,32,H,6,-0.43699654936790466,5,0.03302816508732962,0.08783003083078852,2.8477319163058488e-06,5.919893927277749e-05,0.20177992719691243,0.055889320214552105,0.018650455628580396
70,8,15,32,H,7,-0.4369964301586151,5,0.032870621488175614,0.08821193344427114,1.8599500451269138e-06,5.743335870073213e-05,0.19105696869082747,0.056385835679611765,0.01881504299611921
80,9,17,34,C,0,-1.346888780593872,5,0.11423705810850315,0.16597317907508913,2.761372360496062e-05,0.0001264068978766522,0.34983562914764177,0.06610421447149219,0.022086078364324597
80,9,17,34,C,1,-1.3468447923660278,5,0.11258623833006079,0.1634396018835651,3.3556364743496774e-05,0.00014321583781360935,0.3518848392235882,0.060818614288291085,0.020331795496949398
80,9,17,34,C,2,-1.9850852489471436,5,0.07004365331747316,0.1211302099701686,2.152803237186117e-05,7.865259926954384e-05,0.3340447727809934,0.07034247147623757,0.02348088403595966
80,9,17,34,C,3,-8.796553611755371,5,0.09098899406465617,0.23503403164200734,4.7034338678825494e-05,0.00023372004211974476,0.34343431857140627,0.03826539865489348,0.012848717678564015
80,9,17,34,C,4,-22.162132263183594,5,0.10490311183261149,0.27257903164777997,0.00032281493399791936,0.0004310821236933274,0.3738253359847209,0.03272064516129606,0.011158180739662434
80,9,17,34,C,5,-8.791465759277344,5,0.08901600553230807,0.2389273563802461,0.00012737070383212853,0.00027377045811106276,0.36665760294041205,0.04148406352495511,0.013961734895632766
80,9,17,34,C,6,-1.9855414628982544,5,0.07276755496408,0.12369289277564913,4.142400823809412e-05,6.871453655786474e-05,0.29772537648677827,0.06949807736625492,0.023202738637016957
80,9,17,34,H,0,-0.01740874908864498,5,0.05197808552420501,0.06815726109695086,2.1380736678249345e-06,5.184366457133646e-06,0.19105760691797033,0.06160252503001285,0.020536615823379272
80,9,17,34,H,1,-0.10289161652326584,5,0.05170380245555531,0.06804977432712095,2.122419427822898e-06,3.7977695445077682e-06,0.21137694260653325,0.06695925576142127,0.022321725316797866
80,9,17,34,H,2,-0.15494415163993835,5,0.043174057684161445,0.06805935872125102,1.8196484044459967e-06,3.982049306993919e-06,0.1788669995525304,0.057950512661644034,0.01931877145311849
80,9,17,34,H,3,-0.2196807712316513,5,0.04317601496523077,0.06789947958328786,2.4629520066728632e-06,4.292639952164532e-06,0.1783869065782603,0.05272747048649096,0.017578075359483265
80,9,17,34,H,4,-0.21868076920509338,5,0.04313647272008837,0.06775810848989765,1.734245718415874e-06,5.184376514128806e-06,0.16419851389877937,0.05607526936290995,0.018694062661714164
80,9,17,34,H,5,-0.1559881865978241,5,0.04320936678485437,0.06801967912868705,2.448529897880219e-06,3.898990822928712e-06,0.17869960225242026,0.05621745335418779,0.018741266958302867
80,9,17,34,H,6,-0.017996521666646004,5,0.05225115841988361,0.0679785933632117,2.575653896588123e-06,6.9970511725380555e-06,0.20157121544813408,0.05785979592571854,0.01928978954359589
80,9,17,34,H,7,-0.10184769332408905,5,0.051763768914070994,0.06772529711544294,2.0396526492382295e-06,3.6595835364542173e-06,0.18070781695492127,0.056355291178801205,0.018786996804995633
80,9,17,34,H,8,-0.2789176404476166,5,0.02609934678583434,0.06800872814524306,1.1241656931529324e-06,5.1350249774654635e-06,0.14223887267358162,0.04756642182268707,0.015857560337785896
80,9,17,34,H,9,-0.2763298749923706,5,0.02609759655414206,0.0681310182853496,1.1721619510228167e-06,6.134122971587758e-06,0.1267186508897473,0.05103612289985599,0.0170144763949262
90,10,17,36,C,0,-12.177125930786133,5,0.11260248617240876,0.26239425967901175,7.159736488188522e-05,0.0001317810218360991,0.38807374882615275,0.03597857205864301,0.012060650148453663
90,10,17,36,C,1,-12.184125900268555,5,0.11604010314652416,0.26124143360844465,3.573071615009209e-05,0.0001782512978732293,0.38306571305212045,0.02828174749195777,0.009498576501993697
90,10,17,36,C,2,-3.5679590702056885,5,0.09866922002398605,0.1351673475497372,3.551934620476134e-05,5.9312919784509344e-05,0.40018795163681115,0.09127471177872118,0.03045651468157015
90,10,17,36,C,3,-2.562379837036133,5,0.09590502217411995,0.16054707767762544,8.221642387847839e-05,0.0003168841561776332,0.4253244811255071,0.09861309345821086,0.033004064679422324
90,10,17,36,C,4,-3.576958417892456,5,0.09727918577013593,0.13428758359326548,1.755103056596774e-05,4.0714496219928514e-05,0.3876573889412814,0.09217297825841883,0.030743747928401576
90,10,17,36,C,5,-2.483546018600464,5,0.07444382501370977,0.11042424906522798,2.4731374493582572e-05,9.703411988059871e-05,0.37061191147400274,0.10476348389936851,0.03496174979791423
90,10,17,36,C,6,-1.6082209348678589,5,0.09014070606141379,0.13612960871759353,2.6241351672443633e-05,5.2688312509241874e-05,0.3349198851113518,0.05786330520185682,0.019314078288679502
90,10,17,36,H,0,-0.18835611641407013,5,0.025984477197582068,0.09521553464534081,1.1514229300637732e-06,7.919806472394281e-06,0.11649227264440722,0.04654732671543841,0.015518799314946955
90,10,17,36,H,1,-0.219400092959404,5,0.02583970023375569,0.09572601769215022,1.1841049631143288e-06,1.9451187745597003e-05,0.1448902057069871,0.05163893641954271,0.01721985723741714
90,10,17,36,H,2,-0.1873561292886734,5,0.025974234261296015,0.0955396940256213,1.0690009689726149e-06,5.91704124261151e-06,0.16447723727259372,0.0399446352651588,0.013317207102456792
90,10,17,36,H,3,-0.22040009498596191,5,0.025776915776007103,0.09543035696823518,1.4623199426969784e-06,1.0177073581197634e-05,0.18824852245549362,0.052985033130807144,0.017665557508110347
90,10,17,36,H,4,-0.03918096795678139,5,0.03445391171357849,0.06782477309197298,2.1518910064465688e-06,5.209131909143525e-06,0.1758259908399648,0.056616639560232426,0.018874666861049338
90,10,17,36,H,5,-0.037637174129486084,5,0.03435143142487063,0.06772206442587543,1.8901947714014906e-06,4.336668694284872e-06,0.1470924036163423,0.05118645806055525,0.01706422830800698
90,10,17,36,H,6,-0.01996183581650257,5,0.03438747003222957,0.06804248023054976,1.4947910987132834e-06,4.166641839322878e-06,0.16611383453839357,0.05971489286123077,0.019906851431389604
90,10,17,36,H,7,-0.018961835652589798,5,0.034628113566926036,0.06800106189626477,1.3354492882543606e-06,5.60265349704418e-06,0.19519865846054424,0.0598041245308709,0.0199370208778854
90,10,17,36,H,8,-0.3272422254085541,5,0.03472808708747228,0.07121764830835572,2.1706468240528583e-06,0.00015225997843666615,0.1409851744150122,0.04779325160481764,0.015982560743359454
90,10,17,36,H,9,-0.3277859687805176,5,0.03510382668086977,0.0687297700471057,2.247042430300735e-06,0.00010093976147156895,0.15086702333970203,0.04982787744929319,0.016643688084398353
100,11,20,40,C,0,-12.375083923339844,5,0.11449684808124798,0.2722193063786015,0.00012645203327386298,0.00017507725367090507,0.3720058235153556,0.033104167011448284,0.01113523209946435
100,11,20,40,C,1,-11.804821014404297,5,0.12290988986314548,0.25919094880421956,0.00012200615359355958,0.0001634287661434856,0.408985030092299,0.027224945932857524,0.009170126950864856
100,11,20,40,C,2,-1.6737298965454102,5,0.060590026448621895,0.11897540411983545,1.4593170193615778e-05,5.268166803003556e-05,0.21408781385049225,0.050140033211913806,0.01673576935004582
100,11,20,40,C,3,-2.5376546382904053,5,0.051392644519607227,0.08910129900830678,3.869662161595297e-06,5.292098739974645e-05,0.19850278265774252,0.07614953279692553,0.025402107815495623
100,11,20,40,C,4,-12.36849594116211,5,0.11891342663403713,0.274270900649329,0.00017272834890528008,0.00011120244867598445,0.41453364467248316,0.021379810827159302,0.007221247208246855
100,11,20,40,C,5,-11.801776885986328,5,0.12303238362073898,0.25816676629563934,0.0001031192884687901,0.000351774961577075,0.36337335001677273,0.016063036836060203,0.005505977028702022
100,11,20,40,C,6,-1.6883175373077393,5,0.061123772748190947,0.12098605894029905,2.1897705045386037e-05,5.7098522714504325e-05,0.2230280492268503,0.05430798576958411,0.018128993999114665
100,11,20,40,C,7,-2.541698694229126,5,0.05121326970331597,0.09131136909604838,5.154955350280379e-06,5.1444285877871496e-05,0.2292780070565641,0.07697347003453367,0.025676689758587275
100,11,20,40,H,0,-0.10940049588680267,5,0.036032773185558996,0.05920435552700208,1.371067347788523e-06,3.295315531112595e-06,0.15620594553649428,0.05047242969628374,0.016825698693054215
100,11,20,40,H,1,-0.23804831504821777,5,0.03617393463624246,0.059440696731400795,1.4182825082430583e-06,4.168814461397573e-06,0.17351755768060684,0.0474863778673919,0.015830654988120512
100,11,20,40,H,2,-0.20094415545463562,5,0.03580258388937724,0.059580664365337446,1.556377640760354e-06,4.641324296937581e-06,0.12171034518629313,0.04173893043194449,0.01391504271129406
100,11,20,40,H,3,-0.20724231004714966,5,0.036042443463447114,0.059798368056997266,1.2602065935718446e-06,7.408992921642164e-06,0.1821792677603662,0.05203679900925588,0.0173484894029237
100,11,20,40,H,4,-0.10781259089708328,5,0.03601923747496171,0.05929452088207771,1.6533976403862945e-06,3.0428165376003016e-06,0.1736216502636671,0.04303441558736427,0.014346370600514085
100,11,20,40,H,5,-0.23804831504821777,5,0.03628034034010136,0.05921619190619541,1.763287921037146e-06,3.7332080320254364e-06,0.1562145695090294,0.051957553878262355,0.01732101679140514
100,11,20,40,H,6,-0.19790023565292358,5,0.03584624672628413,0.05962472696525927,1.2590981247726051e-06,3.661084338683619e-06,0.1778049233369529,0.04772996511982101,0.015911628434094823
100,11,20,40,H,7,-0.207830011844635,5,0.03588123622190471,0.05941455493657253,1.2058842522601446e-06,3.906562771594543e-06,0.15218066260218618,0.04453232505284167,0.014845812499955176
100,11,20,40,H,8,-0.3755839467048645,5,0.02957450592081354,0.06109751365505732,1.6189338077063554e-06,0.00012913612302785162,0.11401987962424756,0.04460395299167821,0.01491156934950459
100,11,20,40,H,9,-0.3989441692829132,5,0.029525178023661027,0.06267174227306474,9.289602005111911e-07,0.00012259636334003389,0.1443064965493977,0.044858003344520656,0.014993842889353735
100,11,20,40,H,10,-0.3761277496814728,5,0.029343731321319184,0.06340841864450619,3.611459927950268e-06,8.110312304787576e-05,0.14815265318378806,0.041745000537018455,0.013943238373331427
100,11,20,40,H,11,-0.39840036630630493,5,0.029616625196855477,0.061432589480701176,1.415739490633303e-06,0.00012138729262465336,0.15708834948018194,0.034217822396144196,0.01144687514275316
110,13,10,20,C,0,-6.972162246704102,5,0.1537837269179749,0.18785946970948808,0.00026580610022510246,0.0002667551106989937,0.5128262257575988,0.08993997252867761,0.030157511246533902
110,13,10,20,C,1,-7.537105083465576,5,0.16473181689327412,0.2228877652914096,0.00019005303963392966,0.0003489147330651276,0.5537383626028896,0.09566321292827479,0.03206739356699128
110,13,10,20,C,2,-7.534061431884766,5,0.1612294713204557,0.22317301619511382,0.00022785598223280568,0.0002528598024516513,0.5679756994545461,0.08671768027004843,0.0290661320182443
110,13,10,20,C,3,-6.973206043243408,5,0.16066562900940579,0.1842895779472131,0.00037511629578288456,0.00026236934149885814,0.49140861250460144,0.10875793189405718,0.03646513917711298
110,13,10,20,H,1,-0.1273377686738968,5,0.05229157891237375,0.09506695362237784,4.8840947568408585e-06,1.1239667197121492e-05,0.26663726404309274,0.08260731039713327,0.027541144719695747
110,13,10,20,H,2,-0.2402072548866272,5,0.051931519129059536,0.09554012348063481,4.792230251997678e-06,1.2169360893320777e-05,0.21638859946280714,0.06049155533040711,0.020169505640517473
110,13,10,20,H,3,-0.2402072548866272,5,0.052211672347603426,0.09511334879849202,4.652296137233152e-06,1.2017422015411283e-05,0.26681878820061683,0.07912025353032762,0.02637897441616009
110,13,10,20,H,4,-0.1273377686738968,5,0.052124038013544954,0.09473108219412656,4.58446584155011e-06,9.16168543666312e-06,0.19832219105213877,0.0693850185516199,0.023132921567632702
120,16,12,22,C,0,-0.4133473336696625,5,0.16589273586546704,0.1790466614545156,0.00012432275740859562,0.00039295996795645334,0.4265774842690338,0.08056224814144067,0.02702651028893524
120,16,12,22,C,1,-0.9140114188194275,5,0.1270869082444674,0.24140429116594483,0.00041242887631591236,0.0006870331499356327,0.43047315671362657,0.1103642109067771,0.03715455764434288
