graph_idx,compound,target_node_type,node_idx,feature_source_type,feature_idx,feature_importance_mean,feature_variance
10,2,H,1,H,24,0.10676913373172284,7.096714464959464e-06
10,2,H,1,H,25,0.10704034995287656,1.9927822092877108e-05
10,2,H,1,H,26,0.10630382150411606,1.5577895508257222e-05
10,2,H,1,H,27,0.107943357527256,9.277689268093748e-06
10,2,H,1,H,28,0.10731917656958104,1.013754022238994e-05
10,2,H,1,H,29,0.10605698358267546,1.545546352259772e-05
10,2,H,1,H,30,0.10484166033565998,9.890423950848492e-06
10,2,H,1,H,31,0.10701485052704811,1.2077552573050432e-06
10,2,H,1,H,32,0.10863079726696015,4.371971803831254e-06
10,2,H,1,C,0,0.0,0.0
10,2,H,1,C,1,0.14267676919698716,8.121649124429585e-06
10,2,H,1,C,2,0.0,0.0
10,2,H,1,C,3,0.0,0.0
10,2,H,1,C,4,0.0,0.0
10,2,H,1,C,5,0.0,0.0
10,2,H,1,C,6,0.0,0.0
10,2,H,1,C,7,0.0,0.0
10,2,H,1,C,8,0.0,0.0
10,2,H,1,C,9,0.0,0.0
10,2,H,1,C,10,0.0,0.0
10,2,H,1,C,11,0.0,0.0
10,2,H,1,C,12,0.0,0.0
10,2,H,1,C,13,0.1442453496158123,8.418942886908587e-06
10,2,H,1,C,14,0.0,0.0
10,2,H,1,C,15,0.14293562918901442,1.424789894441614e-05
10,2,H,1,C,16,0.1461594060063362,2.4338072661092e-05
10,2,H,1,C,17,0.14199127964675426,2.260740590686372e-05
10,2,H,1,C,18,0.14188141711056232,3.940067290825744e-06
10,2,H,1,C,19,0.14672173336148261,2.5945644112199686e-05
10,2,H,1,C,20,0.143889856338501,9.899991264874508e-06
10,2,H,1,C,21,0.14178469330072402,8.525875335554378e-06
10,2,H,1,C,22,0.13860096260905266,2.8785700917146328e-05
10,2,H,1,C,23,0.14376287013292313,1.2290016243491353e-05
10,2,H,1,C,24,0.14270912110805511,2.8822219972307604e-05
10,2,H,1,C,25,0.14510898143053055,1.81931518771028e-05
10,2,H,1,C,26,0.1420797284692526,1.8115874360310478e-05
10,2,H,1,C,27,0.1441563818603754,2.7529712737195953e-05
10,2,H,1,C,28,0.14298602752387524,2.75722606155715e-05
10,2,H,1,C,29,0.14214821569621564,3.6496478158887794e-05
10,2,H,1,C,30,0.14026839211583136,2.708504208297158e-05
10,2,H,1,C,31,0.1403311274945736,1.1729604389917324e-05
10,2,H,1,C,32,0.14013502672314643,7.980186851826998e-06
10,2,H,1,C,33,0.14366031289100648,1.6802625471710184e-05
10,2,H,1,C,34,0.14376345798373222,9.918795740357923e-06
10,2,H,1,C,35,0.14425685219466686,4.1758361221417296e-05
10,2,H,1,C,36,0.14047059118747712,6.399551385338764e-07
10,2,H,1,C,37,0.1435034841299057,1.1412377228211533e-05
10,2,H,1,C,38,0.14745978862047196,2.802713539260537e-06
10,2,H,2,H,0,0.10667330957949162,3.3580719998871355e-07
10,2,H,2,H,1,0.0,0.0
10,2,H,2,H,2,0.0,0.0
10,2,H,2,H,3,0.0,0.0
10,2,H,2,H,4,0.0,0.0
10,2,H,2,H,5,0.0,0.0
10,2,H,2,H,6,0.0,0.0
10,2,H,2,H,7,0.0,0.0
10,2,H,2,H,8,0.0,0.0
10,2,H,2,H,9,0.0,0.0
10,2,H,2,H,10,0.0,0.0
10,2,H,2,H,11,0.0,0.0
10,2,H,2,H,12,0.0,0.0
10,2,H,2,H,13,0.10599205121397973,3.3092149812388726e-06
10,2,H,2,H,14,0.0,0.0
10,2,H,2,H,15,0.10861667543649674,2.6405369230966814e-06
10,2,H,2,H,16,0.10631398633122444,1.4436688458168421e-05
10,2,H,2,H,17,0.10940957386046649,1.0143320287638592e-05
10,2,H,2,H,18,0.10642377752810717,8.503952013322325e-07
10,2,H,2,H,19,0.10663203671574592,1.1325527818923721e-05
10,2,H,2,H,20,0.10637875255197286,6.828928953532681e-06
10,2,H,2,H,21,0.1062527284026146,1.0069682695389715e-05
10,2,H,2,H,22,0.1080997297540307,4.4412197106505345e-06
10,2,H,2,H,23,0.10587245859205723,4.780708416537993e-07
10,2,H,2,H,24,0.10627964586019516,8.419526969188697e-06
10,2,H,2,H,25,0.10709806233644485,4.324442250852046e-06
10,2,H,2,H,26,0.10855612698942423,3.750296340588599e-06
10,2,H,2,H,27,0.10793238356709481,2.946888422144245e-06
10,2,H,2,H,28,0.10777559522539377,6.756982509946442e-07
10,2,H,2,H,29,0.10742955543100834,1.8448563041861823e-06
10,2,H,2,H,30,0.10622344110161067,8.159433224916855e-06
10,2,H,2,H,31,0.10729851834475994,3.4568744533095006e-06
10,2,H,2,H,32,0.10663186237215996,7.77472106322702e-06
10,2,H,2,C,0,0.0,0.0
10,2,H,2,C,1,0.1440793454647064,1.3726808893079756e-05
10,2,H,2,C,2,0.0,0.0
10,2,H,2,C,3,0.0,0.0
10,2,H,2,C,4,0.0,0.0
10,2,H,2,C,5,0.0,0.0
10,2,H,2,C,6,0.0,0.0
10,2,H,2,C,7,0.0,0.0
10,2,H,2,C,8,0.0,0.0
10,2,H,2,C,9,0.0,0.0
10,2,H,2,C,10,0.0,0.0
10,2,H,2,C,11,0.0,0.0
10,2,H,2,C,12,0.0,0.0
10,2,H,2,C,13,0.1442736305296421,1.0192949016021302e-05
10,2,H,2,C,14,0.0,0.0
10,2,H,2,C,15,0.14470078945159912,7.65672059791278e-06
10,2,H,2,C,16,0.14593178927898406,9.65501295797977e-06
10,2,H,2,C,17,0.14477723985910415,8.579702915515463e-06
10,2,H,2,C,18,0.14024266712367534,1.2591213637488385e-05
10,2,H,2,C,19,0.14188529327511787,2.9493341136153092e-05
10,2,H,2,C,20,0.14111435413360596,1.5634938821046385e-05
10,2,H,2,C,21,0.14062504693865777,7.498437992073948e-06
10,2,H,2,C,22,0.1436345636844635,3.4949174567067143e-06
10,2,H,2,C,23,0.14221829026937485,3.261239015375561e-05
10,2,H,2,C,24,0.14358836859464646,2.0851708247645594e-05
10,2,H,2,C,25,0.1431582435965538,6.158727580383162e-06
10,2,H,2,C,26,0.14109513461589812,1.6905851689554828e-05
10,2,H,2,C,27,0.14207007884979247,3.464190559470448e-05
10,2,H,2,C,28,0.14241141080856323,1.1863554973307044e-05
10,2,H,2,C,29,0.14168927893042566,1.1511984190112344e-05
10,2,H,2,C,30,0.13941920250654222,9.858192864938832e-06
10,2,H,2,C,31,0.14275681003928184,1.0760675905011617e-05
10,2,H,2,C,32,0.14102748781442642,1.4310136553147279e-05
10,2,H,2,C,33,0.14290238805115224,9.80927453706426e-06
10,2,H,2,C,34,0.14303265884518623,1.7031954860063925e-05
10,2,H,2,C,35,0.14001584388315677,4.546079711482132e-06
10,2,H,2,C,36,0.14439443200826646,7.846258519857984e-06
10,2,H,2,C,37,0.144224364310503,1.7264695257551698e-05
10,2,H,2,C,38,0.14421283453702927,2.728670822327306e-06
10,2,H,3,H,0,0.10786253958940506,6.478282558494697e-06
10,2,H,3,H,1,0.0,0.0
10,2,H,3,H,2,0.0,0.0
10,2,H,3,H,3,0.0,0.0
10,2,H,3,H,4,0.0,0.0
10,2,H,3,H,5,0.0,0.0
10,2,H,3,H,6,0.0,0.0
10,2,H,3,H,7,0.0,0.0
10,2,H,3,H,8,0.0,0.0
10,2,H,3,H,9,0.0,0.0
10,2,H,3,H,10,0.0,0.0
10,2,H,3,H,11,0.0,0.0
10,2,H,3,H,12,0.0,0.0
10,2,H,3,H,13,0.1057921964675188,7.150749226639275e-06
10,2,H,3,H,14,0.0,0.0
10,2,H,3,H,15,0.10689221248030663,6.989622984275023e-06
10,2,H,3,H,16,0.10836015157401561,3.393701274221617e-06
10,2,H,3,H,17,0.10648023411631584,2.2670708655228577e-06
10,2,H,3,H,18,0.10942821931093931,6.296789711320166e-06
10,2,H,3,H,19,0.10833774693310261,2.8590656726903974e-06
10,2,H,3,H,20,0.10668211113661527,4.831597739786975e-06
10,2,H,3,H,21,0.10784464813768864,3.920196444756053e-06
10,2,H,3,H,22,0.1059583343565464,3.923688459812335e-06
10,2,H,3,H,23,0.10644816663116216,5.177008518582327e-07
10,2,H,3,H,24,0.10544199235737324,8.573367966983324e-06
10,2,H,3,H,25,0.10987980291247368,1.301790050432794e-06
10,2,H,3,H,26,0.10956222154200077,7.3293554086104055e-06
10,2,H,3,H,27,0.10661175213754177,4.4857462782718625e-06
10,2,H,3,H,28,0.10619643479585647,2.0798012944875376e-06
10,2,H,3,H,29,0.10655515640974045,9.508725684097274e-06
10,2,H,3,H,30,0.10705928020179271,1.3272076285342215e-06
10,2,H,3,H,31,0.10447446722537279,4.892298335196915e-06
10,2,H,3,H,32,0.10763328615576029,6.044757219655222e-06
10,2,H,3,C,0,0.0,0.0
10,2,H,3,C,1,0.14346069023013114,1.4196212982999778e-05
10,2,H,3,C,2,0.0,0.0
10,2,H,3,C,3,0.0,0.0
10,2,H,3,C,4,0.0,0.0
10,2,H,3,C,5,0.0,0.0
10,2,H,3,C,6,0.0,0.0
10,2,H,3,C,7,0.0,0.0
10,2,H,3,C,8,0.0,0.0
10,2,H,3,C,9,0.0,0.0
10,2,H,3,C,10,0.0,0.0
10,2,H,3,C,11,0.0,0.0
10,2,H,3,C,12,0.0,0.0
10,2,H,3,C,13,0.14221055805683136,2.2309436568046514e-05
10,2,H,3,C,14,0.0,0.0
10,2,H,3,C,15,0.14498502835631372,3.538353933801669e-05
10,2,H,3,C,16,0.14585816115140915,5.216008707975006e-05
10,2,H,3,C,17,0.1423344410955906,9.05652798413925e-06
10,2,H,3,C,18,0.13992393873631953,1.0648741595442045e-05
10,2,H,3,C,19,0.1416158825159073,3.0462306291823004e-05
10,2,H,3,C,20,0.1426370620727539,1.4054636897933293e-05
10,2,H,3,C,21,0.143169117718935,2.2209099240314558e-05
10,2,H,3,C,22,0.14438236728310586,5.1887657664886064e-05
10,2,H,3,C,23,0.13791937232017518,1.7817217110863703e-05
10,2,H,3,C,24,0.13929981999099256,2.4433068632406244e-05
10,2,H,3,C,25,0.1456808127462864,1.5654760788822443e-05
10,2,H,3,C,26,0.14232179149985313,1.0984447492468074e-05
10,2,H,3,C,27,0.14387187138199806,2.6405325697607117e-05
10,2,H,3,C,28,0.14530536234378816,1.6397087509719688e-05
10,2,H,3,C,29,0.141640055924654,1.3579032098748333e-05
10,2,H,3,C,30,0.14307934865355493,3.220813818580415e-05
10,2,H,3,C,31,0.1423947311937809,2.3916586625675197e-05
10,2,H,3,C,32,0.1407703459262848,5.3086500746851725e-05
10,2,H,3,C,33,0.1399835105985403,1.464322030717835e-05
10,2,H,3,C,34,0.1466751329600811,6.806394233213831e-05
10,2,H,3,C,35,0.1423832431435585,4.0907842548865146e-06
10,2,H,3,C,36,0.14195953011512757,6.566883313837701e-06
10,2,H,3,C,37,0.14123836234211923,5.940935976697093e-06
10,2,H,3,C,38,0.1435134720057249,5.446854739386774e-05
10,2,H,4,H,0,0.10920529626309872,6.624259689270995e-06
10,2,H,4,H,1,0.0,0.0
10,2,H,4,H,2,0.0,0.0
10,2,H,4,H,3,0.0,0.0
10,2,H,4,H,4,0.0,0.0
10,2,H,4,H,5,0.0,0.0
10,2,H,4,H,6,0.0,0.0
10,2,H,4,H,7,0.0,0.0
10,2,H,4,H,8,0.0,0.0
10,2,H,4,H,9,0.0,0.0
10,2,H,4,H,10,0.0,0.0
10,2,H,4,H,11,0.0,0.0
10,2,H,4,H,12,0.0,0.0
10,2,H,4,H,13,0.10950728096067905,2.571979216505482e-06
10,2,H,4,H,14,0.0,0.0
10,2,H,4,H,15,0.10783117637038231,8.849042301306564e-07
10,2,H,4,H,16,0.10856907833367586,1.0119033902117464e-05
10,2,H,4,H,17,0.10841955728828907,5.41294092215816e-06
10,2,H,4,H,18,0.10667668897658586,9.415987369519459e-06
10,2,H,4,H,19,0.10563835427165032,5.841700757479098e-06
10,2,H,4,H,20,0.10567819252610207,3.7780652791483127e-06
10,2,H,4,H,21,0.10637016855180263,1.3625752682704591e-05
10,2,H,4,H,22,0.10635537263005972,1.828609497644282e-05
10,2,H,4,H,23,0.10757798533886671,2.56001475544429e-06
10,2,H,4,H,24,0.10512997470796108,5.207659677513576e-06
10,2,H,4,H,25,0.1086991649121046,6.178973588854276e-06
10,2,H,4,H,26,0.10436439067125321,2.2858853433055382e-06
10,2,H,4,H,27,0.10775759648531676,1.2752031668063213e-06
10,2,H,4,H,28,0.10472766812890769,8.036469340204217e-06
10,2,H,4,H,29,0.10497173108160496,3.100770005816378e-06
10,2,H,4,H,30,0.10753366593271493,5.105236473038621e-06
10,2,H,4,H,31,0.10695887301117182,3.1272579576030468e-06
10,2,H,4,H,32,0.10907671749591827,6.1825469173401595e-06
10,2,H,4,C,0,0.0,0.0
10,2,H,4,C,1,0.14069918170571327,1.1746804132045652e-05
10,2,H,4,C,2,0.0,0.0
10,2,H,4,C,3,0.0,0.0
10,2,H,4,C,4,0.0,0.0
10,2,H,4,C,5,0.0,0.0
10,2,H,4,C,6,0.0,0.0
10,2,H,4,C,7,0.0,0.0
10,2,H,4,C,8,0.0,0.0
10,2,H,4,C,9,0.0,0.0
10,2,H,4,C,10,0.0,0.0
10,2,H,4,C,11,0.0,0.0
10,2,H,4,C,12,0.0,0.0
10,2,H,4,C,13,0.1419100321829319,1.8628852937596641e-06
10,2,H,4,C,14,0.0,0.0
10,2,H,4,C,15,0.1429382748901844,1.585878748541214e-05
10,2,H,4,C,16,0.14609943255782126,6.800526041180755e-06
10,2,H,4,C,17,0.14463967457413673,2.0788584487868578e-05
10,2,H,4,C,18,0.14141177907586097,2.208785852075068e-05
10,2,H,4,C,19,0.14539738222956658,5.0408453196219006e-05
10,2,H,4,C,20,0.1406966358423233,1.5491807778692525e-05
10,2,H,4,C,21,0.14430780187249184,7.515372782854746e-06
10,2,H,4,C,22,0.14344441071152686,4.658405926463161e-06
10,2,H,4,C,23,0.14496114552021028,8.011657257902537e-06
10,2,H,4,C,24,0.14049730375409125,2.7225459286081e-05
10,2,H,4,C,25,0.14439942725002766,4.175166667189645e-06
10,2,H,4,C,26,0.14187173396348954,3.6251604523971364e-05
10,2,H,4,C,27,0.14068893268704413,1.8996145156965348e-05
10,2,H,4,C,28,0.14234095811843872,3.341561325225229e-05
10,2,H,4,C,29,0.1422953300178051,1.0966365515615584e-05
10,2,H,4,C,30,0.14408781230449677,2.8261426980513705e-06
10,2,H,4,C,31,0.14056042358279228,6.400489448491476e-06
10,2,H,4,C,32,0.13933610990643502,9.693620654790402e-06
10,2,H,4,C,33,0.14040132910013198,3.3548688507886166e-05
10,2,H,4,C,34,0.14212669506669046,6.9464518796158446e-06
10,2,H,4,C,35,0.14519911780953407,4.701376424230186e-05
10,2,H,4,C,36,0.14427235461771487,6.704168942238353e-05
10,2,H,4,C,37,0.14574529826641083,3.60392824401734e-05
10,2,H,4,C,38,0.14303918033838273,1.5761177132104232e-05
10,2,H,5,H,0,0.1064495388418436,7.039934258047664e-06
10,2,H,5,H,1,0.0,0.0
10,2,H,5,H,2,0.0,0.0
10,2,H,5,H,3,0.0,0.0
10,2,H,5,H,4,0.0,0.0
10,2,H,5,H,5,0.0,0.0
10,2,H,5,H,6,0.0,0.0
10,2,H,5,H,7,0.0,0.0
10,2,H,5,H,8,0.0,0.0
10,2,H,5,H,9,0.0,0.0
10,2,H,5,H,10,0.0,0.0
10,2,H,5,H,11,0.0,0.0
10,2,H,5,H,12,0.0,0.0
10,2,H,5,H,13,0.10778673179447651,5.962669421495648e-06
10,2,H,5,H,14,0.0,0.0
10,2,H,5,H,15,0.10601973533630371,1.4015725503339904e-05
10,2,H,5,H,16,0.10575138553977012,8.267422501682109e-06
10,2,H,5,H,17,0.10648114867508411,6.827575796586327e-07
10,2,H,5,H,18,0.1074260976165533,2.451813739427766e-06
10,2,H,5,H,19,0.10650662034749984,4.472191104221979e-06
10,2,H,5,H,20,0.10749292969703675,1.4758318263244362e-06
10,2,H,5,H,21,0.10699760913848877,5.706495902883801e-06
10,2,H,5,H,22,0.10820898599922657,1.0740277247307806e-05
10,2,H,5,H,23,0.10697531141340733,6.781545735191907e-06
10,2,H,5,H,24,0.10827121138572693,1.143600725753563e-05
10,2,H,5,H,25,0.1050029469653964,8.902227398797369e-06
10,2,H,5,H,26,0.10644233524799347,4.443036088321861e-06
10,2,H,5,H,27,0.10589103065431119,1.896589008550664e-06
10,2,H,5,H,28,0.10710096042603254,8.413208891249468e-06
10,2,H,5,H,29,0.10744081512093544,8.176721807048315e-06
10,2,H,5,H,30,0.10616881400346756,1.7326630509476026e-06
10,2,H,5,H,31,0.10609174221754074,4.5470275097389545e-06
10,2,H,5,H,32,0.10719969905912877,1.6090853206049415e-06
10,2,H,5,C,0,0.0,0.0
10,2,H,5,C,1,0.14216979667544366,1.041410314843394e-05
10,2,H,5,C,2,0.0,0.0
10,2,H,5,C,3,0.0,0.0
10,2,H,5,C,4,0.0,0.0
10,2,H,5,C,5,0.0,0.0
10,2,H,5,C,6,0.0,0.0
10,2,H,5,C,7,0.0,0.0
10,2,H,5,C,8,0.0,0.0
10,2,H,5,C,9,0.0,0.0
10,2,H,5,C,10,0.0,0.0
10,2,H,5,C,11,0.0,0.0
10,2,H,5,C,12,0.0,0.0
10,2,H,5,C,13,0.14243165105581285,3.0074277593757917e-05
10,2,H,5,C,14,0.0,0.0
10,2,H,5,C,15,0.14385514482855796,3.4027006649764985e-05
10,2,H,5,C,16,0.1477501168847084,3.836286297825842e-06
10,2,H,5,C,17,0.14440985694527625,2.0664696099533806e-05
10,2,H,5,C,18,0.14320987239480018,2.9761319354315583e-06
10,2,H,5,C,19,0.1461949147284031,2.7319599428030637e-05
10,2,H,5,C,20,0.1428658865392208,2.722378735781961e-05
10,2,H,5,C,21,0.14390920251607894,8.78843808348795e-06
10,2,H,5,C,22,0.14322498217225074,3.1803337779915394e-05
10,2,H,5,C,23,0.1428630344569683,9.953973144868344e-06
10,2,H,5,C,24,0.1447708524763584,5.481739713882882e-06
10,2,H,5,C,25,0.14158673584461212,1.1514931680950414e-05
10,2,H,5,C,26,0.14018615633249282,3.4441329363499307e-06
10,2,H,5,C,27,0.14072038792073727,1.5875823511674048e-05
10,2,H,5,C,28,0.13904252983629703,3.1393453898040934e-05
10,2,H,5,C,29,0.14117956012487412,7.430187450977454e-06
10,2,H,5,C,30,0.14488719552755355,1.1044591533696525e-05
10,2,H,5,C,31,0.1426008887588978,1.3257398420984944e-06
10,2,H,5,C,32,0.14406551718711852,2.383058633117163e-05
10,2,H,5,C,33,0.14117853939533234,6.875892668992689e-06
10,2,H,5,C,34,0.14219344556331634,4.67313663528368e-06
10,2,H,5,C,35,0.145449348539114,2.50123376094058e-05
10,2,H,5,C,36,0.13874928951263427,2.166651477774284e-05
10,2,H,5,C,37,0.14320406392216684,7.483453942643824e-06
10,2,H,5,C,38,0.14350425116717816,2.522529184599886e-05
10,2,H,6,H,0,0.10738911926746368,9.159305928868599e-07
10,2,H,6,H,1,0.0,0.0
10,2,H,6,H,2,0.0,0.0
10,2,H,6,H,3,0.0,0.0
10,2,H,6,H,4,0.0,0.0
10,2,H,6,H,5,0.0,0.0
10,2,H,6,H,6,0.0,0.0
10,2,H,6,H,7,0.0,0.0
10,2,H,6,H,8,0.0,0.0
10,2,H,6,H,9,0.0,0.0
10,2,H,6,H,10,0.0,0.0
10,2,H,6,H,11,0.0,0.0
10,2,H,6,H,12,0.0,0.0
10,2,H,6,H,13,0.10797161608934402,5.902689467322808e-06
10,2,H,6,H,14,0.0,0.0
10,2,H,6,H,15,0.1085832491517067,6.568658611982858e-07
10,2,H,6,H,16,0.10719795189797879,8.433519753104358e-06
10,2,H,6,H,17,0.10894578713923693,2.9313757215829187e-06
10,2,H,6,H,18,0.10652264468371868,1.4701379840604547e-05
10,2,H,6,H,19,0.10732796415686607,6.565871513551647e-06
10,2,H,6,H,20,0.10679626408964396,1.6584260018385196e-05
10,2,H,6,H,21,0.10557941105216742,3.766212873953235e-06
10,2,H,6,H,22,0.10836879797279834,1.2912726983210221e-05
10,2,H,6,H,23,0.10806402154266834,2.6341525899120647e-06
10,2,H,6,H,24,0.10660494230687619,9.225887281896773e-07
10,2,H,6,H,25,0.10719268005341291,1.4505438266373958e-06
10,2,H,6,H,26,0.10629314444959163,1.536588286462637e-06
10,2,H,6,H,27,0.1086578506976366,3.1184455101995747e-06
10,2,H,6,H,28,0.10855356678366661,5.9196415231854706e-06
10,2,H,6,H,29,0.10699849613010884,8.589068442284853e-06
10,2,H,6,H,30,0.10784672759473324,4.447657971322349e-06
10,2,H,6,H,31,0.10742710754275323,9.502568365701015e-06
10,2,H,6,H,32,0.1071587022393942,7.2713980920546826e-06
10,2,H,6,C,0,0.0,0.0
10,2,H,6,C,1,0.14032528772950173,9.5785953842234e-06
10,2,H,6,C,2,0.0,0.0
10,2,H,6,C,3,0.0,0.0
10,2,H,6,C,4,0.0,0.0
10,2,H,6,C,5,0.0,0.0
10,2,H,6,C,6,0.0,0.0
10,2,H,6,C,7,0.0,0.0
10,2,H,6,C,8,0.0,0.0
10,2,H,6,C,9,0.0,0.0
10,2,H,6,C,10,0.0,0.0
10,2,H,6,C,11,0.0,0.0
10,2,H,6,C,12,0.0,0.0
10,2,H,6,C,13,0.14381100460886956,1.5184460465781369e-05
10,2,H,6,C,14,0.0,0.0
10,2,H,6,C,15,0.1445779025554657,2.22427481021048e-05
10,2,H,6,C,16,0.14409422874450684,4.94834611095396e-05
10,2,H,6,C,17,0.14548366591334344,1.5066168387769532e-05
10,2,H,6,C,18,0.13686659038066865,8.291121911599973e-06
10,2,H,6,C,19,0.1395713746547699,7.258623505166374e-06
10,2,H,6,C,20,0.1443570800125599,7.987462458295403e-06
10,2,H,6,C,21,0.14174881279468537,1.7032360542231787e-05
10,2,H,6,C,22,0.14171432852745056,2.600305118464208e-06
10,2,H,6,C,23,0.14062314741313459,2.2719767058656522e-05
10,2,H,6,C,24,0.1432781547307968,3.2400438610080684e-07
10,2,H,6,C,25,0.14478222876787186,1.4856335995664383e-05
10,2,H,6,C,26,0.14314456284046173,4.606108925739871e-05
10,2,H,6,C,27,0.14380160421133042,5.444011304275298e-06
10,2,H,6,C,28,0.14281815402209758,1.901599415794431e-05
10,2,H,6,C,29,0.1457681216299534,7.590897585515456e-06
10,2,H,6,C,30,0.13789439983665944,2.4942098529959764e-05
10,2,H,6,C,31,0.14181467816233634,8.301083759495453e-06
10,2,H,6,C,32,0.14180944487452507,1.1515714434917613e-06
10,2,H,6,C,33,0.1433449998497963,1.145802434955101e-05
10,2,H,6,C,34,0.14116352796554565,2.9053265883333123e-05
10,2,H,6,C,35,0.145273669809103,9.43326980596626e-06
10,2,H,6,C,36,0.13942648246884345,2.2447012650065325e-05
10,2,H,6,C,37,0.14218954257667066,1.951132791982946e-05
10,2,H,6,C,38,0.14310785345733165,4.654302086160577e-06
10,2,H,7,H,0,0.10834217555820942,6.2401307083995156e-06
10,2,H,7,H,1,0.0,0.0
10,2,H,7,H,2,0.0,0.0
10,2,H,7,H,3,0.0,0.0
10,2,H,7,H,4,0.0,0.0
10,2,H,7,H,5,0.0,0.0
10,2,H,7,H,6,0.0,0.0
10,2,H,7,H,7,0.0,0.0
10,2,H,7,H,8,0.0,0.0
10,2,H,7,H,9,0.0,0.0
10,2,H,7,H,10,0.0,0.0
10,2,H,7,H,11,0.0,0.0
10,2,H,7,H,12,0.0,0.0
10,2,H,7,H,13,0.10908649787306786,4.551584612792203e-06
10,2,H,7,H,14,0.0,0.0
10,2,H,7,H,15,0.11025478839874267,5.786102935382287e-06
10,2,H,7,H,16,0.1066855190321803,3.3824524952327794e-06
10,2,H,7,H,17,0.1091243114322424,1.8079054215847934e-05
10,2,H,7,H,18,0.1075435034930706,1.4266824910079967e-05
10,2,H,7,H,19,0.10547669604420662,3.6516772980693666e-06
10,2,H,7,H,20,0.10712890829890967,2.1632956537285945e-05
10,2,H,7,H,21,0.10407357662916183,7.012653490574838e-06
10,2,H,7,H,22,0.10759870074689389,6.384316954922419e-06
10,2,H,7,H,23,0.10830821897834539,1.2255665240136352e-05
10,2,H,7,H,24,0.10396589003503323,1.3302860597872584e-06
10,2,H,7,H,25,0.10866480208933353,5.649026260255153e-06
10,2,H,7,H,26,0.10711521096527576,4.563888358560808e-06
10,2,H,7,H,27,0.10729850847274065,9.800131092602276e-06
10,2,H,7,H,28,0.10720288436859846,7.480614425055127e-06
10,2,H,7,H,29,0.10737910233438015,1.977078173729663e-06
10,2,H,7,H,30,0.10740581974387169,1.1258022564284708e-05
10,2,H,7,H,31,0.10741482749581337,1.425338692156525e-05
10,2,H,7,H,32,0.10760041773319244,4.2078053024871555e-06
10,2,H,7,C,0,0.0,0.0
10,2,H,7,C,1,0.14510533660650254,4.2758713338366674e-05
10,2,H,7,C,2,0.0,0.0
10,2,H,7,C,3,0.0,0.0
10,2,H,7,C,4,0.0,0.0
10,2,H,7,C,5,0.0,0.0
10,2,H,7,C,6,0.0,0.0
10,2,H,7,C,7,0.0,0.0
10,2,H,7,C,8,0.0,0.0
10,2,H,7,C,9,0.0,0.0
10,2,H,7,C,10,0.0,0.0
10,2,H,7,C,11,0.0,0.0
10,2,H,7,C,12,0.0,0.0
10,2,H,7,C,13,0.14393833354115487,2.858145423421332e-05
10,2,H,7,C,14,0.0,0.0
10,2,H,7,C,15,0.14238600060343742,2.5124474623279547e-05
10,2,H,7,C,16,0.14058029055595397,3.638765380573616e-06
10,2,H,7,C,17,0.14411749243736266,3.0541969275601484e-05
10,2,H,7,C,18,0.14165037348866463,2.9058221954517684e-05
10,2,H,7,C,19,0.1439175009727478,1.585954903495779e-05
10,2,H,7,C,20,0.14268602281808854,6.69485531653835e-05
10,2,H,7,C,21,0.14307748563587666,1.1109801414011523e-05
10,2,H,7,C,22,0.14168643057346345,1.2293919114478857e-05
10,2,H,7,C,23,0.14121423810720443,5.754115991713271e-05
10,2,H,7,C,24,0.14354240000247956,3.3531801835604554e-05
10,2,H,7,C,25,0.13908469043672084,1.6299818064080538e-06
10,2,H,7,C,26,0.14472321905195712,2.244470065723092e-05
10,2,H,7,C,27,0.14111535549163817,1.8080144633083606e-05
10,2,H,7,C,28,0.1418037995696068,2.234553758672986e-05
10,2,H,7,C,29,0.14306876361370086,4.841474966512659e-06
10,2,H,7,C,30,0.1427348256111145,6.603188159864936e-06
10,2,H,7,C,31,0.14262621775269507,1.2364986819420886e-05
10,2,H,7,C,32,0.14283927902579308,1.6895784324855168e-05
10,2,H,7,C,33,0.14249671772122383,9.606604307336177e-06
10,2,H,7,C,34,0.13993616476655008,8.628579450228323e-06
10,2,H,7,C,35,0.1463960513472557,3.015437578510416e-05
10,2,H,7,C,36,0.1420316994190216,3.4316428496805605e-05
10,2,H,7,C,37,0.14673953130841255,5.886656808079538e-06
10,2,H,7,C,38,0.14062324911355972,1.2809321079941538e-05
20,3,C,0,H,0,0.35927317713697754,0.0007615426134319645
20,3,C,0,H,1,0.0,0.0
20,3,C,0,H,2,0.0,0.0
20,3,C,0,H,3,0.0,0.0
20,3,C,0,H,4,0.0,0.0
20,3,C,0,H,5,0.0,0.0
20,3,C,0,H,6,0.0,0.0
20,3,C,0,H,7,0.0,0.0
20,3,C,0,H,8,0.0,0.0
20,3,C,0,H,9,0.0,0.0
20,3,C,0,H,10,0.0,0.0
20,3,C,0,H,11,0.0,0.0
20,3,C,0,H,12,0.0,0.0
20,3,C,0,H,13,0.12270488366484641,1.8064909286007575e-05
20,3,C,0,H,14,0.0,0.0
20,3,C,0,H,15,0.1266407315929731,4.321442527528903e-06
20,3,C,0,H,16,0.35918513039747874,0.0017759091345792225
20,3,C,0,H,17,0.2982815166314443,0.0004634008582381368
20,3,C,0,H,18,0.21515889217456183,8.424870788201009e-05
20,3,C,0,H,19,0.2495785929262638,0.0015017541199411407
