seed,graph_idx,compound,graph_num_nodes,graph_num_edges,target_node_type,node_idx,target_value,feature_h_dim,feature_c_dim,edge_dim,feature_h_vector,feature_c_vector,edge_vector
2,571,82,13,24,H,6,-0.06305703520774841,33,39,24,"[0.05712542895759855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06379686295986176, 0.0, 0.0586877316236496, 0.06302733293601445, 0.06012695389134543, 0.062129425151007514, 0.0564392123903547, 0.06518891879490443, 0.06046272814273834, 0.06555875710078649, 0.06584732234477997, 0.06017893978527614, 0.06133541251931872, 0.060377072010721476, 0.06013460883072445, 0.0626690707036427, 0.060789101890155246, 0.06277872622013092, 0.06184696512562888, 0.06289205380848475]","[0.0, 0.07569745182991028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07423876225948334, 0.0, 0.08380226790904999, 0.07082673162221909, 0.07967232912778854, 0.06605290621519089, 0.0691370740532875, 0.0697784274816513, 0.07161878794431686, 0.0685654729604721, 0.06998233497142792, 0.07598605751991272, 0.07457296550273895, 0.07128755748271942, 0.06377165764570236, 0.06852070987224579, 0.07235656678676605, 0.07163629680871964, 0.06625819206237793, 0.06318707019090652, 0.07071329653263092, 0.07076473534107208, 0.0774448812007904, 0.06356298178434372, 0.06975844502449036, 0.06916037201881409]","[0.0, 0.0, 0.0, 0.9288274049758911, 0.9324651956558228, 0.0726313441991806, 0.0, 0.07094467431306839, 0.0, 0.0, 0.0, 0.07221783697605133, 0.9368544816970825, 0.9289882779121399, 0.0, 0.0, 0.9347350001335144, 0.0, 0.0, 0.0, 0.07099732011556625, 0.0, 0.0, 0.0]"
2,571,82,13,24,C,0,-0.010089988820254803,33,39,24,"[0.31196228308337076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08170852490833827, 0.0, 0.09990263198103223, 0.3213893920183182, 0.18671622233731405, 0.10641254484653473, 0.3091577866247722, 0.11263489297458104, 0.325693564755576, 0.26333625827516827, 0.19677364187581198, 0.2546561658382416, 0.30897185632160734, 0.1122158020734787, 0.3201402851513454, 0.1561101781470435, 0.19181132316589355, 0.12465670279094151, 0.08708079585007258, 0.30120308697223663]","[0.0, 0.2239971160888672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2142157182097435, 0.0, 0.4026781767606735, 0.41113968938589096, 0.3447510525584221, 0.21521326899528503, 0.4235900789499283, 0.4349072575569153, 0.24063193798065186, 0.2501588240265846, 0.41845226287841797, 0.22787120193243027, 0.41933783888816833, 0.41965242475271225, 0.34681329876184464, 0.34282469749450684, 0.25359344482421875, 0.21139807254076004, 0.3950905501842499, 0.21253012120723724, 0.3592899441719055, 0.23706159740686417, 0.25711484998464584, 0.17637749761343002, 0.1972707211971283, 0.41924119740724564]","[0.8912550806999207, 0.8218954205513, 0.8423063158988953, 0.0, 0.0, 0.0, 0.04547908529639244, 0.9319005608558655, 0.768325686454773, 0.8509894609451294, 0.8748742938041687, 0.0, 0.0, 0.0, 0.06637904047966003, 0.8973928689956665, 0.0, 0.0, 0.9107502102851868, 0.07099566608667374, 0.07093016803264618, 0.8649515509605408, 0.07178126275539398, 0.8659073114395142]"
2,571,82,13,24,C,1,-2.108027696609497,33,39,24,"[0.09735387350831713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05815061501094273, 0.0, 0.047785667436463494, 0.10105141997337341, 0.26643991470336914, 0.06957031786441803, 0.1341475716659001, 0.08296237885951996, 0.08905991699014391, 0.14597715650285994, 0.13235342076846532, 0.09719191491603851, 0.14165605391774858, 0.0667879730463028, 0.05693509749003819, 0.07012160335268293, 0.05558368670088904, 0.11237991494791848, 0.059709589396204264, 0.20216362816946848]","[0.0, 0.19431709870696068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19278407841920853, 0.0, 0.40118323266506195, 0.42535779625177383, 0.2122395634651184, 0.21663200855255127, 0.4243408367037773, 0.38731585443019867, 0.39426711201667786, 0.4048066586256027, 0.14110684394836426, 0.18562807887792587, 0.2001362442970276, 0.15029792487621307, 0.29565902054309845, 0.15550195425748825, 0.3431624323129654, 0.409499816596508, 0.19484307616949081, 0.4470379203557968, 0.204673133790493, 0.3106362447142601, 0.17982713133096695, 0.29576367884874344, 0.17018397897481918, 0.4159722924232483]","[0.0, 0.0, 0.0, 0.04903295263648033, 0.9068444967269897, 0.8889477849006653, 0.9297610521316528, 0.9258115291595459, 0.0, 0.0, 0.0, 0.0857563391327858, 0.8611882925033569, 0.9154876470565796, 0.0, 0.0, 0.9475104808807373, 0.0, 0.07206306606531143, 0.0, 0.9001806378364563, 0.07244028151035309, 0.0, 0.05970659852027893]"
2,581,83,14,26,H,0,0.021837875247001648,33,39,26,"[0.04718733661704593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04733992781904009, 0.0, 0.046103244026501976, 0.04563247991932763, 0.04872480034828186, 0.046973170505629644, 0.04757501516077253, 0.04630615976121691, 0.04937664667765299, 0.04626558886633979, 0.047977902823024325, 0.04609904852178362, 0.04311683194504844, 0.048602292935053505, 0.047043858302964106, 0.049101932181252375, 0.049337039391199745, 0.049071098367373146, 0.04921122557587094, 0.04869505266348521]","[0.0, 0.14380270739396414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14173961679140726, 0.0, 0.15304861962795258, 0.14988081653912863, 0.14365764458974203, 0.14178048074245453, 0.15770911673704782, 0.1429282327493032, 0.14175984263420105, 0.14580765863259634, 0.14667839805285135, 0.14664146304130554, 0.14215042690436044, 0.13534659643967947, 0.1365163897474607, 0.15069531400998434, 0.15223799645900726, 0.14184811214605966, 0.1350544641415278, 0.14412184556325278, 0.14227484663327536, 0.136306660870711, 0.1470371981461843, 0.1478500465552012, 0.13255707174539566, 0.13382723927497864]","[0.0, 0.0, 0.0, 0.9314930438995361, 0.9291190505027771, 0.9296523928642273, 0.0, 0.0, 0.0, 0.0718231126666069, 0.9321192502975464, 0.9345945119857788, 0.0, 0.0, 0.0, 0.07134857028722763, 0.9285068511962891, 0.9347513318061829, 0.0, 0.0, 0.0, 0.0, 0.9281628727912903, 0.0, 0.07162461429834366, 0.0]"
2,581,83,14,26,H,1,-0.032697971910238266,33,39,26,"[0.05185591677824656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04817351367738512, 0.0, 0.04727958308325873, 0.04629752371046278, 0.047151654958724976, 0.04742917915185293, 0.048712597952948675, 0.044316164321369596, 0.04884304271803962, 0.050150399406751, 0.047561562723583646, 0.04754823280705346, 0.04712128142515818, 0.04938477774461111, 0.04827280011441973, 0.04624435967869229, 0.04657897022035387, 0.04786806305249532, 0.046911986337767705, 0.05087187389532725]","[0.0, 0.1427407761414846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1399839222431183, 0.0, 0.1464823434750239, 0.1388227492570877, 0.14362762868404388, 0.14338935414950052, 0.14309702316919962, 0.14009336630503336, 0.14090540011723837, 0.142764280239741, 0.14253022025028864, 0.13818583389123282, 0.14278386533260345, 0.13968022664388022, 0.1470703730980555, 0.14701570073763529, 0.13804867366949716, 0.14665413896242777, 0.14818522334098816, 0.13218161712090173, 0.13859629134337106, 0.13613118728001913, 0.14485869308312735, 0.14870024224122366, 0.13104745745658875, 0.13074820240338644]","[0.0, 0.0, 0.0, 0.070844367146492, 0.93001788854599, 0.06742288172245026, 0.0, 0.0, 0.0, 0.9289470911026001, 0.9461125731468201, 0.9293334484100342, 0.0, 0.0, 0.0, 0.9349729418754578, 0.06280220299959183, 0.07008703798055649, 0.0, 0.0, 0.0, 0.0, 0.07218008488416672, 0.0, 0.9329561591148376, 0.0]"
2,581,83,14,26,H,2,-0.031697869300842285,33,39,26,"[0.04722765419218275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05042961239814758, 0.0, 0.04722009268071917, 0.0471605294280582, 0.04770516024695502, 0.049030270841386586, 0.04936840467982822, 0.05078071024682787, 0.04739602406819662, 0.04696869353453318, 0.04453106886810727, 0.04838153223196665, 0.04836715261141459, 0.047212757998042636, 0.04647884103986952, 0.04709212978680929, 0.04750841359297434, 0.046860885288980275, 0.0475141488843494, 0.047245022323396474]","[0.0, 0.1461477925380071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14915284514427185, 0.0, 0.14518335461616516, 0.15093674262364706, 0.13689213494459787, 0.15028864641984305, 0.1359897255897522, 0.14340912302335104, 0.14426732063293457, 0.14047508438428244, 0.14084159334500632, 0.13614763816197714, 0.14457268019517264, 0.14787081380685171, 0.13580225904782614, 0.15162274738152823, 0.14579720298449197, 0.14558429519335428, 0.15494068463643393, 0.14178107678890228, 0.1474489470322927, 0.15058813989162445, 0.1421178380648295, 0.14044231176376343, 0.13230255742867789, 0.12980551520983377]","[0.0, 0.0, 0.0, 0.9356975555419922, 0.9284210205078125, 0.9288818836212158, 0.0, 0.0, 0.0, 0.07205591350793839, 0.06286251544952393, 0.9323726296424866, 0.0, 0.0, 0.0, 0.059670109301805496, 0.9489266276359558, 0.9312532544136047, 0.0, 0.0, 0.0, 0.0, 0.0665804073214531, 0.0, 0.07192165404558182, 0.0]"
2,581,83,14,26,H,3,-0.031697869300842285,33,39,26,"[0.04792403678099314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047293085190984935, 0.0, 0.04559593233797285, 0.04543572829829322, 0.04777893920739492, 0.04918500284353892, 0.0477939248085022, 0.04823710024356842, 0.047331063283814326, 0.04875721037387848, 0.04494792388545142, 0.045540645718574524, 0.0467381841606564, 0.05277997752030691, 0.049409952428605824, 0.04630894545051786, 0.04656340347396003, 0.04657767050796085, 0.04738428029749128, 0.048598524596956044]","[0.0, 0.15288404126962027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14407926301161447, 0.0, 0.1552330752213796, 0.14396025240421295, 0.13689972956975302, 0.1477805276711782, 0.12918553998072943, 0.1418813318014145, 0.1443169265985489, 0.14289276798566183, 0.15066072344779968, 0.15224271019299826, 0.14734625816345215, 0.1403549611568451, 0.13766685128211975, 0.14387140174706778, 0.1426663945118586, 0.14333248138427734, 0.15249173839886984, 0.1465463936328888, 0.14587788780530295, 0.1410414179166158, 0.1428764263788859, 0.14671876529852548, 0.15259780486424765, 0.13686478634675345]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9303872585296631, 0.9285087585449219, 0.9378899931907654, 0.9289708733558655, 0.06669126451015472, 0.07218416780233383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9290245771408081, 0.06960763037204742, 0.058766093105077744, 0.0, 0.0, 0.9396761059761047, 0.9322495460510254, 0.0]"
2,581,83,14,26,H,4,-0.032697971910238266,33,39,26,"[0.046952042314741343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04742641912566291, 0.0, 0.04860327806737688, 0.05007639858457777, 0.04776445859008365, 0.044725320405430265, 0.04957936041884952, 0.04763859510421753, 0.04694296750757429, 0.04989042215877109, 0.048343355456988014, 0.04653400182723999, 0.0450154443581899, 0.05064362287521362, 0.05078817903995514, 0.04662461909982893, 0.04556802908579508, 0.0499534805615743, 0.04691770672798157, 0.051428400807910495]","[0.0, 0.1487529178460439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13565153876940408, 0.0, 0.1323284904162089, 0.14184564848740897, 0.14813236892223358, 0.13917072614034018, 0.15315707524617514, 0.15754132469495138, 0.1402971694866816, 0.14719957609971365, 0.14500154058138529, 0.14038489758968353, 0.1396912783384323, 0.14600122968355814, 0.13941662510236105, 0.14933075507481894, 0.1416833202044169, 0.14689229925473532, 0.15036284426848093, 0.13512413203716278, 0.1362717797358831, 0.14074169099330902, 0.13801968097686768, 0.1451563537120819, 0.14064688483874002, 0.1496790647506714]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06778081506490707, 0.07270868867635727, 0.9349090456962585, 0.9288976192474365, 0.9354687333106995, 0.9289408326148987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07245223224163055, 0.06755571812391281, 0.9288887977600098, 0.0, 0.0, 0.9304091334342957, 0.9517160654067993, 0.0]"
2,581,83,14,26,H,5,0.02283787541091442,33,39,26,"[0.0443305985795127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040940765705373555, 0.0, 0.04698744085099962, 0.0452782048119439, 0.0517395536104838, 0.049423848589261375, 0.04980658988157908, 0.0464992192056444, 0.05272974570592245, 0.04582328846057256, 0.053071932660208807, 0.04682437744405535, 0.04716078605916765, 0.04601629409525129, 0.045705427726109825, 0.04690638350115882, 0.04552267326249017, 0.04806831479072571, 0.04909978144698673, 0.049004768331845604]","[0.0, 0.1443816473086675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13623165090878805, 0.0, 0.14497102300326029, 0.15080743531386057, 0.1443310578664144, 0.14678209026654562, 0.13819594432910284, 0.14190788567066193, 0.15207920471827188, 0.13118251413106918, 0.14408332109451294, 0.14499222735563913, 0.14021831254164377, 0.1388133466243744, 0.15307777126630148, 0.14583422740300497, 0.14728410045305887, 0.14226610461870828, 0.14355781177679697, 0.13295850157737732, 0.13026519616444907, 0.14013436436653137, 0.13502420981725058, 0.1421807756026586, 0.15072272717952728, 0.140961026151975]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9293190240859985, 0.9293509721755981, 0.9279657602310181, 0.9289272427558899, 0.07096382975578308, 0.0722547173500061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05510301515460014, 0.07210525125265121, 0.07108508050441742, 0.0, 0.0, 0.9306614398956299, 0.9284559488296509, 0.0]"
2,581,83,14,26,H,6,-0.03369797393679619,33,39,26,"[0.044950760073131986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048134939538107976, 0.0, 0.04913379583093855, 0.048107925388548106, 0.04530594829055998, 0.05048788752820757, 0.046609457996156484, 0.050856913129488625, 0.04982302420669132, 0.04877489142947727, 0.048138143287764654, 0.04722689754433102, 0.04700090653366513, 0.042534047530757055, 0.04897262487146589, 0.047772574755880565, 0.047393471002578735, 0.04852832853794098, 0.050200781888431974, 0.05007539027267032]","[0.0, 0.14420332511266074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13641784091790518, 0.0, 0.13385368386904398, 0.13969231645266214, 0.1457872043053309, 0.14787141978740692, 0.14597321053346, 0.13588393231232962, 0.1545376479625702, 0.14239221811294556, 0.14030560851097107, 0.14703535536924997, 0.14535451928774515, 0.1494485338528951, 0.14423584441343942, 0.14923600852489471, 0.15146469076474509, 0.14298522472381592, 0.14491547147432962, 0.14254957934220633, 0.14226490259170532, 0.13645371794700623, 0.1451234221458435, 0.14398210744063059, 0.14515925447146097, 0.1459413468837738]","[0.9293831586837769, 0.07075820863246918, 0.07264814525842667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9288440346717834, 0.9308135509490967, 0.9305880069732666, 0.07226733863353729, 0.9430083632469177, 0.07203953713178635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9332056641578674, 0.0, 0.0, 0.9339752793312073, 0.0]"
2,581,83,14,26,H,7,-0.032697971910238266,33,39,26,"[0.045400985413127475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044603385859065585, 0.0, 0.04488689535193973, 0.0472305781311459, 0.05106008052825928, 0.05022256407472822, 0.04856986800829569, 0.04767601854271359, 0.04759096933735742, 0.05046355393197802, 0.04832963314321306, 0.04964688254727258, 0.043944581515259214, 0.05001919799380832, 0.05061196121904585, 0.05037169324027167, 0.047355365422036916, 0.04753447903527154, 0.04652330941624112, 0.04337546477715174]","[0.0, 0.14445091784000397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14429653684298197, 0.0, 0.14521504938602448, 0.15031897028287253, 0.140461727976799, 0.13955000539620718, 0.14705045521259308, 0.14549621442953745, 0.15085365871588388, 0.14410224060217539, 0.14118138452370962, 0.13646627962589264, 0.147125114997228, 0.1321405420700709, 0.15532687306404114, 0.14222738643487295, 0.1412336230278015, 0.1414311279853185, 0.15492826203505197, 0.1365091602007548, 0.13579460481802622, 0.15280508498350778, 0.13007154067357382, 0.15052366256713867, 0.14308164517084757, 0.14610009888807932]","[0.9317575693130493, 0.9288947582244873, 0.07265675067901611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07225149869918823, 0.9472088813781738, 0.9349132180213928, 0.0710948258638382, 0.061754319816827774, 0.07253240048885345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06482299417257309, 0.0, 0.0, 0.07210361957550049, 0.0]"
2,581,83,14,26,H,8,0.020793870091438293,33,39,26,"[0.04785626961125268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046403158042165965, 0.0, 0.04638190815846125, 0.04650895131958856, 0.04856122202343411, 0.04935402671496073, 0.04997673134009043, 0.04612558583418528, 0.044742009705967374, 0.04670878251393636, 0.04820157421959771, 0.0489076210392846, 0.0489204078912735, 0.05093779000971052, 0.04980549050701989, 0.046726369195514254, 0.0463322467274136, 0.04789929919772678, 0.047633662819862366, 0.046579842766126]","[0.0, 0.14523825546105704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1450448582569758, 0.0, 0.13687288761138916, 0.14426596462726593, 0.14016378919283548, 0.13969281315803528, 0.14001310368378958, 0.14016776283582053, 0.1402112046877543, 0.14111089209715524, 0.14711966613928476, 0.1338316649198532, 0.13736688594023386, 0.13948515554269156, 0.13383310536543527, 0.13436566789944968, 0.1433215488990148, 0.16280913849671683, 0.13593867917855582, 0.13662853837013245, 0.14640825986862183, 0.14108448227246603, 0.13825750350952148, 0.14315769573052725, 0.14882751802603403, 0.14097896218299866]","[0.9288820028305054, 0.07250576466321945, 0.069857656955719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9289035797119141, 0.07239031046628952, 0.07235340774059296, 0.061604153364896774, 0.9285476207733154, 0.06789080798625946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0711311623454094, 0.0, 0.0, 0.9343227744102478, 0.0]"
2,581,83,14,26,C,0,-0.37623172998428345,33,39,26,"[0.30399904317326015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14300517737865448, 0.0, 0.2162194715605842, 0.3569573826260037, 0.2998783248994086, 0.18341748913129172, 0.3135595636235343, 0.20741426116890377, 0.31840814650058746, 0.3042887813515133, 0.17702699038717482, 0.258623148004214, 0.2545064364870389, 0.177648835712009, 0.32473956048488617, 0.30189742810196346, 0.19889897770351833, 0.28624550335937077, 0.1615416258573532, 0.31765678856107926]","[0.0, 0.2522316426038742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20592013001441956, 0.0, 0.3005450094739596, 0.6786596179008484, 0.28462199370066327, 0.2943240702152252, 0.45394497116406757, 0.32937732835610706, 0.21793372432390848, 0.2604522556066513, 0.2942083403468132, 0.21492415169874826, 0.6505083243052164, 0.15547261635462442, 0.3081121891736984, 0.406043400367101, 0.20203304787476858, 0.2379895399014155, 0.5233878195285797, 0.2085786759853363, 0.24656538168589273, 0.24359213809172311, 0.24167707562446594, 0.24573728938897452, 0.22548330326875052, 0.3297896832227707]","[0.7537851333618164, 0.7474688291549683, 0.6801950931549072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8988643288612366, 0.9300904870033264, 0.9057150483131409, 0.6425613760948181, 0.8421202301979065, 0.7070310711860657, 0.04877258464694023, 0.06548875570297241, 0.06389936059713364, 0.060063496232032776, 0.05197066441178322, 0.9497376084327698, 0.6878838539123535, 0.06697802245616913, 0.07268694043159485, 0.9070476293563843, 0.05962533876299858]"
2,581,83,14,26,C,1,-0.36823153495788574,33,39,26,"[0.3122107833623886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14249785244464874, 0.0, 0.19289203153716195, 0.31712664249870515, 0.29668514761659837, 0.19064338174131182, 0.30337652150127625, 0.19403537776735094, 0.325633174015416, 0.3056631303495831, 0.17120963335037231, 0.2693941874636544, 0.24245337893565497, 0.18006613188319737, 0.3137157302763727, 0.27252112825711566, 0.21228641437159645, 0.2702833397520913, 0.16482858856519064, 0.3138827102051841]","[0.0, 0.26149454216162366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18746106326580048, 0.0, 0.2707177723447482, 0.6623608271280924, 0.2061266154050827, 0.2646639794111252, 0.43473432461420697, 0.3041421373685201, 0.20783979694048563, 0.2472376748919487, 0.31183073421319324, 0.2403221329053243, 0.638119101524353, 0.1591044416030248, 0.3426057944695155, 0.44829578200976056, 0.22622619569301605, 0.23662421107292175, 0.49956833322842914, 0.22536167999108633, 0.25581734627485275, 0.2622195730606715, 0.2643115868171056, 0.23694979151089987, 0.22355410953362784, 0.3055410385131836]","[0.0, 0.0, 0.0, 0.7167320847511292, 0.8548334240913391, 0.7838608622550964, 0.0, 0.0, 0.0, 0.9074005484580994, 0.8966450095176697, 0.8932613134384155, 0.05628671497106552, 0.9257681965827942, 0.9240431785583496, 0.6353760957717896, 0.8171902298927307, 0.6201686859130859, 0.0669587031006813, 0.9412509202957153, 0.07003995776176453, 0.07199167460203171, 0.814520001411438, 0.07184706628322601, 0.9053428173065186, 0.9316320419311523]"
2,581,83,14,26,C,2,-0.3672311007976532,33,39,26,"[0.2768331186638938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14228824112150404, 0.0, 0.1955104304684533, 0.3120045413573583, 0.2888337837325202, 0.19164351456695133, 0.30320211086008286, 0.20078697303930917, 0.2902669600314564, 0.29496703379684025, 0.17824774152702755, 0.25557035124964184, 0.24248049325413173, 0.17991063661045498, 0.3124086517426703, 0.25866535471545327, 0.20862375696500143, 0.23987803690963322, 0.15548546777831185, 0.30269085036383736]","[0.0, 0.2694810579220454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20922106504440308, 0.0, 0.29729198664426804, 0.659196674823761, 0.24200835327307382, 0.2802352656920751, 0.5072614153226217, 0.28058020273844403, 0.22591765721638998, 0.23649940391381583, 0.2982948472102483, 0.2664707104365031, 0.5881008505821228, 0.14921675622463226, 0.33434728781382245, 0.35954348742961884, 0.2521812121073405, 0.2477339506149292, 0.501181960105896, 0.22739148139953613, 0.2559668819109599, 0.25779741009076435, 0.2603307118018468, 0.23133662839730582, 0.24238852163155875, 0.30057984342177707]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9175238609313965, 0.8346990942955017, 0.8522576093673706, 0.9019680619239807, 0.9016291499137878, 0.8962318301200867, 0.06870699673891068, 0.9229345321655273, 0.9262443780899048, 0.06508448719978333, 0.0705263763666153, 0.06714171171188354, 0.8451406955718994, 0.6654739379882812, 0.6710807085037231, 0.9343782663345337, 0.9282549023628235, 0.8466952443122864, 0.900965690612793, 0.9316487312316895]"
2,591,84,15,28,H,1,-0.01663626730442047,33,39,28,"[0.05691820830106735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05854011625051499, 0.0, 0.05568828284740448, 0.05723280310630798, 0.05488231852650642, 0.05365939289331436, 0.061177408695220946, 0.05941819995641708, 0.05918531268835068, 0.05139088183641434, 0.05910465270280838, 0.05484987199306488, 0.056262196600437166, 0.056928569078445436, 0.056977111101150515, 0.05630052834749222, 0.057783854007720944, 0.058575044572353366, 0.05938891768455505, 0.05725089013576508]","[0.0, 0.05323930581410726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04744890332221985, 0.0, 0.05035945773124695, 0.04555623233318329, 0.045893386006355286, 0.04646422962347666, 0.050077542662620544, 0.047454471389452614, 0.045251816511154175, 0.04947046935558319, 0.05262418588002523, 0.04681445161501566, 0.045126562317212425, 0.0497834583123525, 0.042950247724850975, 0.046002025405565895, 0.04648339251677195, 0.04555441935857137, 0.04845437904198965, 0.04797440767288208, 0.04700917502244314, 0.05310597519079844, 0.055868133902549744, 0.04255117475986481, 0.05245508253574371, 0.045240238308906555]","[0.06374002993106842, 0.05630965530872345, 0.07243680208921432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07087775319814682, 0.0, 0.0, 0.9319510459899902, 0.9288668632507324, 0.9388890862464905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9309875965118408, 0.9306530952453613, 0.0, 0.0, 0.0, 0.0, 0.05696015805006027]"
2,591,84,15,28,H,2,-0.025075281038880348,33,39,28,"[0.057841987907886507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05727907568216324, 0.0, 0.06098848283290863, 0.05798675566911697, 0.05534686744213104, 0.05528850853443146, 0.05715940296649933, 0.056727512180805205, 0.06005250215530396, 0.054949519038200376, 0.0561035305261612, 0.05737776011228561, 0.054429575055837634, 0.057299351692199706, 0.05635260194540024, 0.058972586691379544, 0.05610059499740601, 0.05654513537883758, 0.05555629283189774, 0.05768038779497146]","[0.0, 0.04545934498310089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04835791885852814, 0.0, 0.049374242623647056, 0.05017314851284027, 0.04942557712395986, 0.04717428982257843, 0.049797664086023964, 0.044504726926485695, 0.043369864424069725, 0.046491255362828575, 0.04245529075463613, 0.04724264144897461, 0.05155720810095469, 0.0534428209066391, 0.04995841781298319, 0.04678070545196533, 0.052946185072263084, 0.04746585090955099, 0.05123937129974365, 0.04454744358857473, 0.045192023118337, 0.04833877086639404, 0.04657065371672312, 0.046395301818847656, 0.046609009305636086, 0.049534156918525696]","[0.05744706094264984, 0.06738446652889252, 0.07259825617074966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9319091439247131, 0.0, 0.0, 0.07253527641296387, 0.929423987865448, 0.06942833214998245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07084832340478897, 0.928362250328064, 0.0, 0.0, 0.0, 0.0, 0.07145871967077255]"
