graph_idx,compound,target_node_type,node_idx,edge_idx,edge_importance_mean,edge_variance
0,1,H,3,1,0.5855828806757927,0.1862918538557933
0,1,H,3,2,0.7597028627991677,0.11906225528210365
0,1,H,3,3,0.24164609909057616,0.11828391469218728
0,1,H,3,4,0.0,0.0
0,1,H,3,5,0.07218180298805237,3.408578622821068e-07
0,1,H,3,6,0.0,0.0
0,1,H,3,7,0.0,0.0
0,1,H,3,8,0.0,0.0
0,1,H,3,9,0.0,0.0
0,1,H,3,10,0.0,0.0
0,1,H,3,11,0.93701730966568,0.00022467460385854564
0,1,H,3,12,0.0,0.0
0,1,H,3,13,0.0,0.0
0,1,H,3,14,0.5886541828513145,0.1788499371676014
0,1,H,3,15,0.2406609684228897,0.11836673290698521
0,1,H,3,16,0.5802616208791733,0.18350339622170025
0,1,H,3,17,0.7573201447725296,0.11801088380007232
0,1,H,3,18,0.5848591208457947,0.17887222151042717
0,1,H,3,19,0.0,0.0
0,1,H,4,0,0.5903939872980117,0.17916432694213752
0,1,H,4,1,0.0,0.0
0,1,H,4,2,0.41149555146694183,0.17966766976806509
0,1,H,4,3,0.4122467629611492,0.18018752767052582
0,1,H,4,4,0.7580842077732086,0.12094509658610023
0,1,H,4,5,0.4164088971912861,0.18444552874225256
0,1,H,4,6,0.0,0.0
0,1,H,4,7,0.5857337586581707,0.17875220946839934
0,1,H,4,8,0.0,0.0
0,1,H,4,9,0.0,0.0
0,1,H,4,10,0.0,0.0
0,1,H,4,11,0.0,0.0
0,1,H,4,12,0.2371144823729992,0.1190613634082339
0,1,H,4,13,0.0,0.0
0,1,H,4,14,0.0,0.0
0,1,H,4,15,0.0,0.0
0,1,H,4,16,0.0,0.0
0,1,H,4,17,0.7576431140303612,0.11756234026085322
0,1,H,4,18,0.5844136580824852,0.17845753211205384
0,1,H,4,19,0.0,0.0
0,1,H,5,0,0.0,0.0
0,1,H,5,1,0.0,0.0
0,1,H,5,2,0.0,0.0
0,1,H,5,3,0.0,0.0
0,1,H,5,4,0.4155795007944107,0.17824554583770072
0,1,H,5,5,0.0,0.0
0,1,H,5,6,0.5866339445114136,0.18083226685731665
0,1,H,5,7,0.416108725965023,0.17960665673947437
0,1,H,5,8,0.0,0.0
0,1,H,5,9,0.0,0.0
0,1,H,5,10,0.0,0.0
0,1,H,5,11,0.0,0.0
0,1,H,5,12,0.0,0.0
0,1,H,5,13,0.41106191724538804,0.18008963813552892
0,1,H,5,14,0.0,0.0
0,1,H,5,15,0.0,0.0
0,1,H,5,16,0.0,0.0
0,1,H,5,17,0.0,0.0
0,1,H,5,18,0.0,0.0
0,1,H,5,19,0.7557794257998467,0.12127916251914098
10,2,C,0,0,0.8944128751754761,0.0003819059155532045
10,2,C,0,1,0.5079283297061921,0.07383912642241186
10,2,C,0,2,0.7339980863034725,0.11582688197606088
10,2,C,0,3,0.32213186025619506,0.04344178429589171
10,2,C,0,4,0.4122341021895409,0.18006951103588745
10,2,C,0,5,0.8938979148864746,0.00029838049240794363
