"Name"                    , "State"   , "Notes", "User", "Tags", "Created"                 , "Runtime", "Sweep", "ablation_drop_indices"         , "ablation_feature_key", "ablation_feature_name", "ablation_mode", "ablation_node_type", "batch_size", "encoder_dropout", "gnnlayer_dropout", "hidden_dim", "in_dim_dict.C", "in_dim_dict.H", "in_dim_dict.Others", "loss_weight_C", "loss_weight_H", "lr"    , "normalize_edge_features", "normalize_node_features", "num_epochs", "num_gnn_layers", "operator_type", "optimizer", "out_dim", "output_detailed_predictions", "output_dir", "scheduler_factor", "scheduler_patience", "seed", "split_ratio"    , "weight_decay", "epoch", "run_status", "test_mae_C"        , "test_mae_H"          , "test_mse_C"        , "test_mse_H"           , "train_mae_C"       , "train_mae_H"         , "train_mse_C"       , "train_mse_H"          , "val_mae_C"         , "val_mae_H"           , "val_mse_C"         , "val_mse_H"            , "val_score"
"drop_orb_charge_mull_d_C", "finished", "-"    , ""    , ""    , "2026-03-06T02:12:33.000Z", "159"    , ""     , "[28]"                          , "orb_charge_mull_d_C" , "orb_charge_mull_d"    , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "16"   , "ok"        , "0.7544554579257965", "0.045202203194300336", "1.2463063768545786", "0.005262351911514997" , "0.6480043367697642", "0.03296156203804108" , "1.0193531081825495", "0.002064699278830981" , "0.8300196992499488", "0.03600594429299235" , "2.7196583592465946", "0.0023179399672829146", "0.5950395710899361"
"drop_orb_charge_mull_p_C", "finished", "-"    , ""    , ""    , "2026-03-06T02:08:15.000Z", "257"    , ""     , "[27]"                          , "orb_charge_mull_p_C" , "orb_charge_mull_p"    , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "27"   , "ok"        , "0.6778585702180863", "0.040204190611839295", "0.8608925625681877", "0.004479205921525136" , "0.5721161547990946", "0.028818667740202867", "0.9149978400193728", "0.0015708517361109934", "0.715251715694155" , "0.03549353637333427" , "1.095470617072923" , "0.002361596270098484" , "0.5350935397137488"
"drop_orb_charge_mull_s_C", "finished", "-"    , ""    , ""    , "2026-03-06T02:00:19.000Z", "474"    , ""     , "[26]"                          , "orb_charge_mull_s_C" , "orb_charge_mull_s"    , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "51"   , "ok"        , "0.5893907783428828", "0.03939348479111989" , "0.6839096457262834", "0.00366614541465727"  , "0.5110519740214715", "0.02448821718016496" , "0.7437729748252493", "0.0011988510430091992", "0.712693402171135" , "0.035878781814660345", "1.043622341219868" , "0.0022542268586611108", "0.5357406101588692"
"drop_at_charge_loew_C"   , "finished", "-"    , ""    , ""    , "2026-03-06T01:56:32.000Z", "224"    , ""     , "[25]"                          , "at_charge_loew_C"    , "at_charge_loew"       , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "23"   , "ok"        , "0.6575984052817027", "0.04131908239175876" , "0.7924355441331863", "0.0047733466955833135", "0.6196603129918759", "0.02998347266935385" , "0.9937560767852344", "0.0017211577352673677", "0.6878015547990799", "0.03731531325195517" , "1.182897892913648" , "0.0025394816899539105", "0.5304773436593158"
"drop_at_charge_mull_C"   , "finished", "-"    , ""    , ""    , "2026-03-06T01:49:40.000Z", "411"    , ""     , "[24]"                          , "at_charge_mull_C"    , "at_charge_mull"       , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "44"   , "ok"        , "0.5978678649663925", "0.04217171000937621" , "0.7243626311421394", "0.003972876468518128" , "0.5122647704986426", "0.02501602641091897" , "0.6913302694490323", "0.00117764681940361"  , "0.6975261377436774", "0.031860823583390034", "1.0195699045168505", "0.001839540996089844" , "0.5080671867887889"
"drop_anisotropy_C"       , "finished", "-"    , ""    , ""    , "2026-03-06T01:44:19.000Z", "319"    , ""     , "[23]"                          , "anisotropy_C"        , "anisotropy"           , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "34"   , "ok"        , "0.6191435591379801", "0.03947429232299328" , "0.7423650259772937", "0.004173564265559738" , "0.5728469477937772", "0.02703649869618507" , "0.8195688556822447", "0.0013790954106326144", "0.6876445116741317", "0.031935424583831"   , "0.9136536503210664", "0.0019642844854388386", "0.5034993787562209"
"drop_asymmetry_C"        , "finished", "-"    , ""    , ""    , "2026-03-06T01:37:16.000Z", "421"    , ""     , "[22]"                          , "asymmetry_C"         , "asymmetry"            , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "45"   , "ok"        , "0.6581540870666504", "0.04118768180410067" , "0.8225245719651381", "0.004089531676533322" , "0.5203239495479144", "0.025096155273226593", "0.6867600307785547", "0.0011681744029360393", "0.6746847657220704", "0.03409913005307317" , "1.118755456539137" , "0.002289576833053226" , "0.507838033126401"
"drop_skew_C"             , "finished", "-"    , ""    , ""    , "2026-03-06T01:33:26.000Z", "229"    , ""     , "[21]"                          , "skew_C"              , "skew"                 , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "24"   , "ok"        , "0.6744821759064993", "0.04299215609828631" , "0.84409998635451"  , "0.004825782699432845" , "0.6432875867073352", "0.03025345096221337" , "1.136279717466006" , "0.0018452773398558535", "0.6612463125160762", "0.033198768512478896", "1.002809353758182" , "0.0021540260570223576", "0.4966169988204326"
"drop_span_C"             , "finished", "-"    , ""    , ""    , "2026-03-06T01:28:05.000Z", "320"    , ""     , "[20]"                          , "span_C"              , "span"                 , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "34"   , "ok"        , "0.6700155166784922", "0.0412763028840224"  , "0.922009321997563" , "0.0045223951277633505", "0.5584295450724088", "0.027616619075147005", "0.7907336738419074", "0.0014761450054356828", "0.6544348354850497", "0.031628949008882044", "0.8269578107765743", "0.001996122460695915" , "0.48536216278693506"
"drop_shielding_para_C"   , "finished", "-"    , ""    , ""    , "2026-03-06T01:19:42.000Z", "501"    , ""     , "[19]"                          , "shielding_para_C"    , "shielding_para"       , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "54"   , "ok"        , "0.668373878399531" , "0.041771855826179184", "0.8030681641896565", "0.003993875852708394" , "0.5115357267741973", "0.02423797127432548" , "0.6499554715162287", "0.0011443978482678246", "0.6208412459918431", "0.032200174273124764", "0.827522418701223" , "0.001998676424513438" , "0.47142149436154535"
"drop_shielding_dia_C"    , "finished", "-"    , ""    , ""    , "2026-03-06T01:16:44.000Z", "176"    , ""     , "[18]"                          , "shielding_dia_C"     , "shielding_dia"        , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "18"   , "ok"        , "0.7040941677490871", "0.045338500514626505", "0.9968986622492472", "0.004875105335377157" , "0.6319473194617492", "0.031936544950764915", "0.9937015486623232", "0.001956700590089895" , "0.8153002746403217", "0.03726950760132501" , "1.4119846602635724", "0.002585009776105705" , "0.5939976753267859"
"drop_CNX_C"              , "finished", "-"    , ""    , ""    , "2026-03-06T01:07:33.000Z", "549"    , ""     , "[17]"                          , "CNX_C"               , "CN(X)"                , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "59"   , "ok"        , "0.5713576696316401", "0.04025937646627426" , "0.5944320395588875", "0.003707797753935059" , "0.5017121512156266", "0.02372584626938288" , "0.663906746162818" , "0.0010968624047102192", "0.658807156767164" , "0.03212376540260656" , "0.9889263702822584", "0.002149855714274703" , "0.4900224053966148"
"drop_shift_low_C"        , "finished", "-"    , ""    , ""    , "2026-03-06T01:01:08.000Z", "384"    , ""     , "[16]"                          , "shift_low_C"         , "shift_low"            , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "41"   , "ok"        , "0.6666330128908158", "0.040033286760250725", "0.8219097116589547", "0.0038302758580539375", "0.5416595505063351", "0.02589570094186526" , "0.7999347433132621", "0.0012538615639249866", "0.716887169437749" , "0.035332237223961525", "1.4811809574919088", "0.0022993130829750694", "0.5351047708386821"
"drop_degree_C"           , "finished", "-"    , ""    , ""    , "2026-03-06T00:54:51.000Z", "375"    , ""     , "[15]"                          , "degree_C"            , "degree"               , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "40"   , "ok"        , "0.6241729895273844", "0.04056948006153107" , "0.701150516072909" , "0.003837107489040742" , "0.536851036961262" , "0.02696024577778119" , "0.7187616013334348", "0.0014156623443928903", "0.680176274904183" , "0.034281085857323236", "1.0238669962755271", "0.002151256451699218" , "0.5114935667387077"
"drop_formal_charge_C"    , "finished", "-"    , ""    , ""    , "2026-03-06T00:50:50.000Z", "239"    , ""     , "[14]"                          , "formal_charge_C"     , "formal_charge"        , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "25"   , "ok"        , "0.7133915017048518", "0.04136829163879156" , "1.060450967848301" , "0.0043944918698010345", "0.5942970978755218", "0.02950578804772634" , "0.9025491235978328", "0.0017261586379026994", "0.7724119241748537", "0.03316980580400143" , "1.372187473305634" , "0.002357341568650944" , "0.552054991107434"
"drop_mass_C"             , "finished", "-"    , ""    , ""    , "2026-03-06T00:47:07.000Z", "221"    , ""     , "[13]"                          , "mass_C"              , "mass"                 , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "23"   , "ok"        , "0.6730530367294947", "0.04202083955208461" , "0.9086079484721024", "0.0050854603457264605", "0.6152345166068811", "0.029876692681931532", "0.936133558469323" , "0.0016860187178155265", "0.7303357407450676", "0.038532724670533626", "0.9730385991079468", "0.0026319508162227327", "0.5578314937252019"
"drop_nodetype_onehot_C"  , "finished", "-"    , ""    , ""    , "2026-03-06T00:41:12.000Z", "354"    , ""     , "[0,1,2,3,4,5,6,7,8,9,10,11,12]", "nodetype_onehot_C"   , "nodetype_onehot"      , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "26"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "38"   , "ok"        , "0.6213692998886109", "0.04000897447268168" , "0.722650250295798" , "0.004214835319435224" , "0.5479706445336342", "0.025806180198605245", "0.756114022015379" , "0.0012669153791816476", "0.6643907372440611", "0.034912211740655556", "0.8713115391986711", "0.0022157586599600367", "0.5067564273253083"
"drop_mayer_VA_H"         , "finished", "-"    , ""    , ""    , "2026-03-06T00:36:08.000Z", "302"    , ""     , "[32]"                          , "mayer_VA_H"          , "mayer_VA"             , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "32"   , "ok"        , "0.6548697074254354", "0.04101277594765027" , "0.7941651459038258", "0.004194415324988465" , "0.582113149876778" , "0.027341197855197463", "0.86426526288287"  , "0.0014006284518668858", "0.6578840098210743", "0.03720837424376181" , "0.9802006442631994", "0.0025193664902222477", "0.5149838761293462"
"drop_BO_mayer_H"         , "finished", "-"    , ""    , ""    , "2026-03-06T00:28:48.000Z", "438"    , ""     , "[31]"                          , "BO_mayer_H"          , "BO_mayer"             , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "47"   , "ok"        , "0.577489964067936" , "0.03988429804642995" , "0.6653213076790174", "0.003761493146109084" , "0.5449851471644181", "0.025524008357180997", "0.7798923594332658", "0.0012576525911348513", "0.7338257444756372", "0.032458671182394025", "1.6978953724993129", "0.002274221329467504" , "0.5292062281497887"
"drop_BO_loew_H"          , "finished", "-"    , ""    , ""    , "2026-03-06T00:25:22.000Z", "204"    , ""     , "[30]"                          , "BO_loew_H"           , "BO_loew"              , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "21"   , "ok"        , "0.6249801345666249", "0.04208575787643592" , "0.7377359304825465", "0.004125652971367041" , "0.600171268765743" , "0.03003307766352709" , "0.9373304748764404", "0.0016823654310204662", "0.9348641374281474", "0.04031766394951514" , "1.846569394107376" , "0.003445247272195827" , "0.6690203884616495"
"drop_orb_charge_loew_p_H", "finished", "-"    , ""    , ""    , "2026-03-06T00:22:43.000Z", "158"    , ""     , "[29]"                          , "orb_charge_loew_p_H" , "orb_charge_loew_p"    , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "16"   , "ok"        , "0.678390389084816" , "0.0443892169247071"  , "0.941890815893809" , "0.00517987864674069"  , "0.6343767305062368", "0.03266634627030446" , "0.9939160119512906", "0.002066390211559617" , "0.7118935463683945", "0.03418710186545338" , "1.2489675610193185", "0.0022165535462720853", "0.5268822825114642"
"drop_orb_charge_loew_s_H", "finished", "-"    , ""    , ""    , "2026-03-06T00:18:16.000Z", "266"    , ""     , "[28]"                          , "orb_charge_loew_s_H" , "orb_charge_loew_s"    , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "2"   , "[0.7,0.15,0.15]", "0.00005"     , "28"   , "ok"        , "0.6469662455717723", "0.044696903948982555", "0.847633426686128" , "0.00489977690934514"  , "0.585096749159006" , "0.028025399962296853", "0.956685017616703" , "0.0015074046737908458", "0.7996073139565332", "0.034774490312806196", "1.3843088535858052", "0.0026197735428078366", "0.5736761085422976"
