"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ablation_drop_indices","ablation_feature_key","ablation_feature_name","ablation_mode","ablation_node_type","batch_size","encoder_dropout","gnnlayer_dropout","hidden_dim","in_dim_dict.C","in_dim_dict.H","in_dim_dict.Others","loss_weight_C","loss_weight_H","lr","normalize_edge_features","normalize_node_features","num_epochs","num_gnn_layers","operator_type","optimizer","out_dim","output_detailed_predictions","output_dir","scheduler_factor","scheduler_patience","seed","split_ratio","weight_decay","epoch","run_status","test_mae_C","test_mae_H","test_mse_C","test_mse_H","train_mae_C","train_mae_H","train_mse_C","train_mse_H","val_mae_C","val_mae_H","val_mse_C","val_mse_H","val_score"
"drop_shielding_dia_C","finished","-","","","2026-03-08T18:55:21.000Z","252","","[18]","shielding_dia_C","shielding_dia","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","26","ok","0.9573821552594504","0.04143931525448958","2.8259787359833717","0.0032837601689000924","0.5627203082121336","0.026774951276870875","0.7775400624080346","0.0014099159295437858","0.6883675158023834","0.03570257443934679","1.0536264197102614","0.0021229722645200256","0.5226966300979257"
"drop_CNX_C","finished","-","","","2026-03-08T18:47:01.000Z","499","","[17]","CNX_C","CN(X)","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","53","ok","0.8681063999732336","0.04121808973451455","1.8565929412345092","0.0035659634861319013","0.4624039748540291","0.02292779620450277","0.5908901486588786","0.0010241204302963943","0.5274178639054299","0.03165326025336981","0.5097901871161802","0.001743070299770417","0.421975233219564"
"drop_shift_low_C","finished","-","","","2026-03-08T18:40:59.000Z","361","","[16]","shift_low_C","shift_low","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","38","ok","0.9871928032239278","0.045288047666351","2.365876816312472","0.003921214174479246","0.5175325914988151","0.025166071507220084","0.7373856989552195","0.0012551556147697668","0.7481246767299515","0.032231065630912784","1.1048272396304777","0.00183819277611162","0.5352176665195396"
"drop_degree_C","finished","-","","","2026-03-08T18:35:51.000Z","306","","[15]","degree_C","degree","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","32","ok","0.8716949917872747","0.04208842292428017","1.7067470189929008","0.0032701788982376456","0.5143091260240629","0.02610529641979016","0.655014747690696","0.001318887205651173","0.6256259277462959","0.03308228109298008","0.6903136927102294","0.0019120379359394844","0.4782243693380483"
"drop_formal_charge_C","finished","-","","","2026-03-08T18:26:10.000Z","580","","[14]","formal_charge_C","formal_charge","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","62","ok","0.8410248076915741","0.04501318350434303","1.6426188552379608","0.004146611361453931","0.4355708533754716","0.021744021750413456","0.5544682265818119","0.0009372147101944742","0.5963779930557523","0.029818701464682816","0.653236220564161","0.0015094655615809772","0.44728250385129026"
"drop_mass_C","finished","-","","","2026-03-08T18:20:06.000Z","363","","[13]","mass_C","mass","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","38","ok","0.879972608089447","0.04769580736756325","1.5676663551727932","0.004423366577054063","0.508229345197861","0.024609955354378772","0.7214920667644876","0.0011923606959708894","0.6582707281623568","0.03180036430380174","0.8490485319069454","0.001847939475555904","0.48813718560018704"
"drop_nodetype_onehot_C","finished","-","","","2026-03-08T18:12:05.000Z","480","","[0,1,2,3,4,5,6,7,8,9,10,11,12]","nodetype_onehot_C","nodetype_onehot","drop_column","C","2","0.1","0.1","128","26","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","51","ok","0.9681786827246348","0.04603428912659486","2.163451491097609","0.00410238040649953","0.4542932746043572","0.0230742411630658","0.540971772063237","0.0010562402836065024","0.654648237143244","0.03270441356248089","0.8500669000404222","0.0018702972526495744","0.4908461863840264"
"drop_mayer_VA_H","finished","-","","","2026-03-08T18:07:25.000Z","279","","[32]","mayer_VA_H","mayer_VA","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","29","ok","0.9113015174865724","0.04242295121153196","2.075396720170975","0.0035175050500159464","0.543858190866617","0.02606931965654859","0.8300795496770969","0.0013060332302792142","0.6062673361173698","0.030591609342289824","0.6659976991957852","0.0016351471023101892","0.456091714770134"
"drop_BO_mayer_H","finished","-","","","2026-03-08T18:00:28.000Z","416","","[31]","BO_mayer_H","BO_mayer","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","44","ok","0.8616552519798278","0.044699794352054595","1.6757668123642604","0.003939109120983631","0.49142883234299145","0.02441385796150336","0.6682431341048617","0.001202185611451009","0.6526586502790451","0.0297259611609791","0.8281168531094278","0.0015322433551773428","0.4749591309444181"
"drop_BO_loew_H","finished","-","","","2026-03-08T17:53:58.000Z","389","","[30]","BO_loew_H","BO_loew","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","41","ok","0.856228578488032","0.0471751062075297","1.541544102827708","0.004216611542118092","0.526733255317578","0.025515963693077747","0.7392183032918435","0.0012984459463041276","0.6932742259332112","0.030162743000047548","0.967617996356317","0.0016488646780739406","0.49745082796684337"
"drop_orb_charge_loew_p_H","finished","-","","","2026-03-08T17:49:55.000Z","242","","[29]","orb_charge_loew_p_H","orb_charge_loew_p","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","25","ok","0.9794054774443308","0.04576130901773771","1.9258255288998285","0.004373848597363879","0.5593122013944846","0.028768198372652896","0.8764452562194605","0.001669587854994461","0.6287640005350112","0.032473725506237575","0.7245608512844358","0.001885616694926284","0.4767506277986935"
"drop_orb_charge_loew_s_H","finished","-","","","2026-03-08T17:45:53.000Z","240","","[28]","orb_charge_loew_s_H","orb_charge_loew_s","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","25","ok","0.9595827345053356","0.04690502325693766","1.960231415629387","0.004261725769223025","0.5614779271987769","0.02856160606042697","0.8936283256285465","0.0016980110145120237","0.5790095290967396","0.03167609293013811","0.6452793190521854","0.001789396972162649","0.4478852291990604"
"drop_orb_charge_mull_p_H","finished","-","","","2026-03-08T17:43:03.000Z","168","","[27]","orb_charge_mull_p_H","orb_charge_mull_p","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","17","ok","0.9863885124524434","0.042798832605282465","2.1623607436815897","0.003608464220693956","0.5941939095808909","0.02996569571013634","0.9670733834229984","0.001723119801026769","0.696305481663772","0.03104135798556464","0.9930891608553272","0.0017333809419402054","0.5033595307597092"
"drop_orb_charge_mull_s_H","finished","-","","","2026-03-08T17:38:59.000Z","242","","[26]","orb_charge_mull_s_H","orb_charge_mull_s","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","25","ok","0.9596980708837508","0.044598390758037565","2.1656054457525413","0.003942032721048842","0.5466916452692105","0.02811434905402935","0.8651611291961028","0.0015911303219707826","0.6503711244889668","0.033480530657938545","0.7366341421646732","0.0020633801422913424","0.49258821553417614"
"drop_at_charge_loew_H","finished","-","","","2026-03-08T17:34:19.000Z","279","","[25]","at_charge_loew_H","at_charge_loew","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","29","ok","0.8957962032159169","0.04379249483346939","2.1286823415756224","0.003799335965886712","0.5388622309382145","0.026646810159660302","0.8027367419004441","0.00143703368671525","0.7543300705296653","0.031238294153341225","1.1325343120310989","0.001756914654314252","0.5333565060315387"
"drop_at_charge_mull_H","finished","-","","","2026-03-08T17:28:16.000Z","362","","[24]","at_charge_mull_H","at_charge_mull","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","38","ok","0.9498256131013234","0.042213230604926745","2.065208020011584","0.0037655636365525424","0.5150393677674807","0.025331321526318788","0.7407625582140799","0.0012042440521494986","0.6262425111872809","0.031150247183229243","0.7727605041648661","0.0016634497515042312","0.46887249150978666"
"drop_anisotropy_H","finished","-","","","2026-03-08T17:22:14.000Z","361","","[23]","anisotropy_H","anisotropy","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","38","ok","0.9165223848819732","0.04303991670409838","2.1274218910932543","0.0035835191374644637","0.5109090529038356","0.0247683959454298","0.7316004924418834","0.0012022686798053865","0.6777876964637212","0.030384494763399873","0.935250381061009","0.0016094108573659989","0.49081632204885994"
"drop_asymmetry_H","finished","-","","","2026-03-08T17:13:54.000Z","498","","[22]","asymmetry_H","asymmetry","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","53","ok","0.8758395218849182","0.041174855182568235","1.6787255895137787","0.0034947232343256474","0.4774962267967371","0.02350415009718675","0.6081938569476971","0.0011246453468181873","0.5628202188227858","0.02893469869824393","0.6395265557670168","0.0014467877759930812","0.4260836029026125"
"drop_skew_H","finished","-","","","2026-03-08T17:07:05.000Z","407","","[21]","skew_H","skew","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","43","ok","0.8655932895342509","0.04252572228511175","1.80463703473409","0.003800582307158038","0.5060268964675757","0.024566606429333872","0.6856364197011751","0.0011689417526940817","0.5700778141617775","0.029694435213293343","0.6107624956539699","0.0015216965141007675","0.4335110831473555"
"drop_span_H","finished","-","","","2026-03-08T17:03:38.000Z","206","","[20]","span_H","span","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","21","ok","0.932179033756256","0.04542739582558473","2.089514392912388","0.00424229513698568","0.5788498596961682","0.02855327726556705","0.9042993443516584","0.0015629458982192982","0.6583696759172848","0.035589813441038134","0.8107391721435956","0.002289854084041768","0.507133905163833"
"drop_shielding_para_H","finished","-","","","2026-03-08T16:55:47.000Z","470","","[19]","shielding_para_H","shielding_para","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","50","ok","1.0711158061027526","0.043910692632198337","2.174346928993861","0.003723554799798876","0.4984269661628283","0.0233365145067756","0.7040854829406509","0.0010734543872128529","0.5903972653406007","0.03099507811878409","0.6628894464245865","0.0015814587338744395","0.45017402326422074"
"drop_shielding_dia_H","finished","-","","","2026-03-08T16:48:21.000Z","444","","[18]","shielding_dia_H","shielding_dia","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","47","ok","0.9043069740136463","0.042981519127885504","1.8303742184241616","0.003899449169790993","0.4959953842025537","0.023729550493164706","0.7278206823766231","0.0011325273198487524","0.6057686403393745","0.031222523003816605","0.6785922222903796","0.001753353636429113","0.4589969351887702"
"drop_CNX_H","finished","-","","","2026-03-08T16:41:33.000Z","407","","[17]","CNX_H","CN(X)","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","43","ok","1.0140976436932885","0.04191408986846606","2.917933473587036","0.0035514370425759503","0.5067118593362662","0.024164008389298733","0.7258943334565713","0.0011092780650897812","0.5752264129264014","0.03002966267189809","0.6118970567626613","0.0015352280931048362","0.4377615198226912"
"drop_shift_low_H","finished","-","","","2026-03-08T16:37:30.000Z","242","","[16]","shift_low_H","shift_low","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","25","ok","0.9462093865871428","0.04441989084084829","2.0102995919187863","0.003869828237220645","0.5660209260078577","0.028095361899871097","0.8336202304752973","0.001590299457938482","0.5942206768052919","0.0332993541578097","0.6729381299976792","0.001975521103927998","0.46360710919169446"
"drop_degree_H","finished","-","","","2026-03-08T16:33:28.000Z","241","","[15]","degree_H","degree","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","25","ok","0.8896042819817861","0.043825628186265626","1.7531653451919555","0.003916956568136811","0.5502297261586556","0.027715076127877603","0.8151213569022142","0.001572420770468083","0.6295164934226445","0.03312909991613456","0.7669003793703658","0.0019597903401258267","0.480403746291995"
"drop_formal_charge_H","finished","-","","","2026-03-08T16:25:35.000Z","471","","[14]","formal_charge_H","formal_charge","drop_column","H","2","0.1","0.1","128","39","32","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","50","ok","0.9760390837987264","0.044545690889159835","1.7977363020181656","0.003788863253624489","0.49289092586590694","0.023459979056452328","0.7206860025972128","0.001090772483976952","0.5523340919188091","0.02968716041318008","0.5648258065006563","0.001466776115038166","0.42460284802530496"
