"Name"                    , "State"   , "Notes", "User", "Tags", "Created"                 , "Runtime", "Sweep", "ablation_drop_indices"         , "ablation_feature_key", "ablation_feature_name", "ablation_mode", "ablation_node_type", "batch_size", "encoder_dropout", "gnnlayer_dropout", "hidden_dim", "in_dim_dict.C", "in_dim_dict.H", "in_dim_dict.Others", "loss_weight_C", "loss_weight_H", "lr"    , "normalize_edge_features", "normalize_node_features", "num_epochs", "num_gnn_layers", "operator_type", "optimizer", "out_dim", "output_detailed_predictions", "output_dir", "scheduler_factor", "scheduler_patience", "seed", "split_ratio"    , "weight_decay", "epoch", "run_status", "test_mae_C"        , "test_mae_H"          , "test_mse_C"        , "test_mse_H"           , "train_mae_C"        , "train_mae_H"         , "train_mse_C"       , "train_mse_H"          , "val_mae_C"         , "val_mae_H"           , "val_mse_C"         , "val_mse_H"            , "val_score"
"drop_formal_charge_C"    , "finished", "-"    , ""    , ""    , "2026-03-07T22:32:09.000Z", "309"    , ""     , "[14]"                          , "formal_charge_C"     , "formal_charge"        , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "33"   , "ok"        , "0.5832501914103826", "0.03739724120746056" , "0.8131916393836339", "0.002681831568479538" , "0.5531155505776405" , "0.02668937908915373" , "0.757673338067073" , "0.001422457728543892" , "0.7835402844207627", "0.03720313471608928" , "1.191262385382184" , "0.00348907746831953"  , "0.5777858157908278"
"drop_mass_C"             , "finished", "-"    , ""    , ""    , "2026-03-07T22:26:40.000Z", "327"    , ""     , "[13]"                          , "mass_C"              , "mass"                 , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "35"   , "ok"        , "0.5769700429836909", "0.03885414446393649" , "0.9067922058701516", "0.0026244386149725566", "0.5282426056953576" , "0.02571412915793749" , "0.7691321937911786", "0.0013061949202361016", "0.878262625847544" , "0.03536884267149227" , "1.4753913213099752", "0.0026973319676471875", "0.6159755262812333"
"drop_nodetype_onehot_C"  , "finished", "-"    , ""    , ""    , "2026-03-07T22:19:51.000Z", "407"    , ""     , "[0,1,2,3,4,5,6,7,8,9,10,11,12]", "nodetype_onehot_C"   , "nodetype_onehot"      , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "26"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "44"   , "ok"        , "0.596018428405126" , "0.038976770403484504", "0.8599105194211006", "0.002783848814821492" , "0.4992643488599704" , "0.02486743088525075" , "0.6508314986756215", "0.00125646116160519"  , "0.7955770471266338", "0.037237269750663216", "1.154979574254581" , "0.003363704852693315" , "0.5839748723166329"
"drop_mayer_VA_H"         , "finished", "-"    , ""    , ""    , "2026-03-07T22:13:47.000Z", "363"    , ""     , "[32]"                          , "mayer_VA_H"          , "mayer_VA"             , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "39"   , "ok"        , "0.7102756017446518", "0.03988680576284726" , "1.9086329807837803", "0.002880208889643351" , "0.4959889562084125" , "0.02505877199940957" , "0.6212889505908467", "0.0012810366967907893", "0.8613641274826868", "0.03489964915705579" , "1.3939196620668683", "0.002332517781178467" , "0.6051803095266224"
"drop_BO_mayer_H"         , "finished", "-"    , ""    , ""    , "2026-03-07T22:08:36.000Z", "310"    , ""     , "[31]"                          , "BO_mayer_H"          , "BO_mayer"             , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "33"   , "ok"        , "0.5971635983387629", "0.04023666709661484" , "0.795030143459638" , "0.0029901593845958513", "0.5598860564369422" , "0.026689304119119277", "0.7903440950868221", "0.0014317881599373113", "0.8282646085534777", "0.03602746711777789" , "1.2681783567581857", "0.002916478129502918" , "0.5942696398656283"
"drop_BO_loew_H"          , "finished", "-"    , ""    , ""    , "2026-03-07T21:57:36.000Z", "658"    , ""     , "[30]"                          , "BO_loew_H"           , "BO_loew"              , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "72"   , "ok"        , "0.6054323250055313", "0.0359537835419178"  , "0.8871652945379416", "0.0024695553640291714", "0.43490886359260633", "0.021662717127742676", "0.5179596269445924", "0.0009545308891056964", "0.8452512502670289", "0.035952448858214275", "1.2980120227805203", "0.002940297416145248" , "0.6023878694245858"
"drop_orb_charge_loew_p_H", "finished", "-"    , ""    , ""    , "2026-03-07T21:51:03.000Z", "391"    , ""     , "[29]"                          , "orb_charge_loew_p_H" , "orb_charge_loew_p"    , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "42"   , "ok"        , "0.6220041050513585", "0.040186679388086"   , "0.9636099145809808", "0.003022976666300868" , "0.5097511002879876" , "0.026642588801108875", "0.6783833371246091", "0.0014450139290420338", "0.8633999496698379", "0.03641532006274376" , "1.4039764617170607", "0.002908208506830436" , "0.6137765751486377"
"drop_orb_charge_loew_s_H", "finished", "-"    , ""    , ""    , "2026-03-07T21:45:51.000Z", "311"    , ""     , "[28]"                          , "orb_charge_loew_s_H" , "orb_charge_loew_s"    , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "33"   , "ok"        , "0.6479562787214915", "0.037949193740884464", "1.2609585336347422", "0.002688917436559374" , "0.5606553970162685" , "0.026839106398133132", "0.8321842636397252", "0.0014573797977601103", "0.8654646422181811", "0.03504440723253148" , "1.2989112860922305", "0.002558904714948897" , "0.607954357271748"
"drop_orb_charge_mull_p_H", "finished", "-"    , ""    , ""    , "2026-03-07T21:39:46.000Z", "364"    , ""     , "[27]"                          , "orb_charge_mull_p_H" , "orb_charge_mull_p"    , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "39"   , "ok"        , "0.6348424460490545", "0.0393746571118633"  , "1.3601979731520015", "0.002862942920376857" , "0.4983928416096247" , "0.025205383676175887", "0.6248536558220019", "0.0012777098781393411", "0.810806754231453" , "0.03471126250390496" , "1.2708505741187504", "0.0024932411590790644", "0.5789596896352514"
"drop_orb_charge_mull_s_H", "finished", "-"    , ""    , ""    , "2026-03-07T21:32:56.000Z", "408"    , ""     , "[26]"                          , "orb_charge_mull_s_H" , "orb_charge_mull_s"    , "drop_column"  , "H"                 , "2"         , "0.1"            , "0.1"             , "128"       , "39"           , "32"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "44"   , "ok"        , "0.5683686298131942", "0.03877594028910001" , "0.9389016283551852", "0.0026472680204703163", "0.47921702861785886", "0.024493165709651432", "0.5682496470614121", "0.0012226932831645872", "0.8172188522560256", "0.03436885795422963" , "1.1614797553845817", "0.0026141298855821204", "0.580453715899161"
